CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
24888,IPC,379A,1,1
24889,IPC,66D-ITACT,1,1
24890,IPC,392,1,1
24891,IPC,379,1,1
24892,IPC,379A,1,1
24893,IPC,498A,1,1
24894,IPC,66D-ITACT,1,1
24895,IPC,420,1,1
24896,IPC,304,1,1
24897,IPC,498A,1,1
24898,IPC,436,1,1
24899,POCSO,4,1,1
24900,IPC,420,1,1
24901,IPC,302,1,1
24902,IPC,379A,1,1
24903,IPC,498A,1,1
24904,IPC,380,1,1
24905,IPC,66D-ITACT,1,1
24906,IPC,379,1,1
24907,IPC,323,1,1
24908,IPC,326,1,1
24909,IPC,436,1,1
24910,IPC,379,1,1
24911,IPC,498A,1,1
24912,IPC,379,1,1
24913,IPC,498A,1,1
24914,IPC,323,1,1
24915,IPC,66D-ITACT,1,1
24916,IPC,326,1,1
24917,IPC,380,1,1
24918,IPC,498A,1,1
24919,IPC,420,1,1
24920,IPC,420,1,1
24921,IPC,498A,1,1
24922,IPC,498A,1,1
24923,IPC,379,1,1
24924,IPC,379,1,1
24925,POCSO,4,1,1
24926,IPC,144,1,1
24927,IPC,323,1,1
24928,IPC,380,1,1
24929,IPC,66D-ITACT,1,1
24930,IPC,66D-ITACT,1,1
24931,IPC,406,1,1
24932,IPC,379A,1,1
24933,IPC,498A,1,1
24934,IPC,380,1,1
24935,IPC,380,1,1
24936,IPC,66D-ITACT,1,1
24937,IPC,379,1,1
24938,POCSO,4,1,1
24939,IPC,304B,1,1
24940,IPC,379,1,1
24941,IPC,379A,1,1
24942,IPC,392,1,1
24943,BNS,109,1,1
24944,IPC,395,1,1
24945,IPC,379,1,1
24946,IPC,379,1,1
24947,IPC,392,1,1
24948,IPC,354,1,1
24949,IPC,379,1,1
24950,IPC,323,1,1
24951,IPC,379A,1,1
24952,IPC,379,1,1
24953,IPC,379,1,1
24954,IPC,420,1,1
24955,IPC,144,1,1
24956,IPC,302,1,1
24957,IPC,379,1,1
24958,IPC,380,1,1
24959,IPC,147,1,1
24960,ARMS,27,1,1
24961,IPC,498A,1,1
24962,ARMS,25,1,1
24963,IPC,380,1,1
24964,IPC,420,1,1
24965,IPC,379,1,1
24966,IPC,376,1,1
24967,IPC,498A,1,1
24968,IPC,307,1,1
24969,IPC,379,1,1
24970,IPC,354,1,1
24971,IPC,304,1,1
24972,ARMS,27,1,1
24973,IPC,379A,1,1
24974,IPC,379,1,1
24975,IPC,436,1,1
24976,BNS,64,1,1
24976,IPC,376,2,2
24977,IPC,379,1,1
24978,IPC,147,1,1
24979,IPC,354,1,1
24980,IPC,380,1,1
24981,IPC,379,1,1
24982,IPC,380,1,1
24983,IPC,379A,1,1
24984,IPC,66D-ITACT,1,1
24985,IPC,379A,1,1
24986,IPC,66D-ITACT,1,1
24987,IPC,379,1,1
24988,IPC,379,1,1
24989,IPC,147,1,1
24990,IPC,147,1,1
24991,IPC,326,1,1
24992,IPC,392,1,1
24993,IPC,326,1,1
24994,IPC,379,1,1
24995,IPC,392,1,1
24996,IPC,392,1,1
24997,IPC,380,1,1
24998,IPC,326,1,1
24999,NDPS,20,1,1
25000,IPC,380,1,1
25001,BNS,64,1,1
25002,IPC,326,1,1
25003,IPC,354,1,1
25004,IPC,363,1,1
25005,POCSO,4,1,1
25006,IPC,326,1,1
25007,IPC,392,1,1
25008,IPC,66D-ITACT,1,1
25009,IPC,326,1,1
25010,IPC,307,1,1
25011,IPC,379,1,1
25012,IPC,380,1,1
25013,IPC,420,1,1
25014,ARMS,25,1,1
25015,IPC,323,1,1
25016,NDPS,20,1,1
25017,IPC,363,1,1
25018,IPC,420,1,1
25019,IPC,380,1,1
25020,IPC,147,1,1
25021,IPC,323,1,1
25022,IPC,323,1,1
25023,IPC,380,1,1
25024,IPC,380,1,1
25025,IPC,392,1,1
25026,IPC,66D-ITACT,1,1
25027,IPC,323,1,1
25028,IPC,323,1,1
25029,IPC,380,1,1
25030,IPC,420,1,1
25031,IPC,379,1,1
25032,IPC,489A,1,1
25033,IPC,66D-ITACT,1,1
25034,IPC,354,1,1
25035,IPC,307,1,1
25036,IPC,323,1,1
25037,ARMS,25,1,1
25037,ARMS,27,2,2
25038,IPC,66D-ITACT,1,1
25039,IPC,498A,1,1
25040,IPC,406,1,1
25041,IPC,379A,1,1
25042,IPC,380,1,1
25043,IPC,147,1,1
25044,IPC,379,1,1
25045,IPC,66D-ITACT,1,1
25046,IPC,420,1,1
25047,ARMS,25,1,1
25048,IPC,395,1,1
25049,IPC,66D-ITACT,1,1
25050,IPC,354,1,1
25051,IPC,392,1,1
25052,IPC,379A,1,1
25053,ARMS,27,1,1
25054,IPC,147,1,1
25055,IPC,392,1,1
25056,IPC,406,1,1
25057,IPC,326,1,1
25058,IPC,420,1,1
25059,IPC,323,1,1
25060,NDPS,20,1,1
25061,IPC,420,1,1
25062,IPC,379,1,1
25063,IPC,380,1,1
25064,IPC,380,1,1
25065,IPC,379A,1,1
25066,IPC,326,1,1
25067,IPC,307,1,1
25068,NDPS,20,1,1
25069,IPC,379A,1,1
25070,ARMS,25,1,1
25071,IPC,147,1,1
25072,IPC,380,1,1
25073,IPC,354,1,1
25074,IPC,498A,1,1
25075,IPC,323,1,1
25076,IPC,380,1,1
25077,IPC,323,1,1
25078,IPC,147,1,1
25079,IPC,380,1,1
25080,IPC,379,1,1
25081,IPC,323,1,1
25082,IPC,392,1,1
25083,IPC,392,1,1
25084,IPC,323,1,1
25085,IPC,406,1,1
25086,IPC,420,1,1
25087,IPC,392,1,1
25088,IPC,354,1,1
25089,IPC,354,1,1
25090,IPC,420,1,1
25091,IPC,147,1,1
25092,IPC,376,1,1
25092,BNS,64,2,2
25093,IPC,498A,1,1
25094,IPC,420,1,1
25095,IPC,406,1,1
25096,IPC,307,1,1
25097,IPC,379,1,1
25098,IPC,323,1,1
25099,IPC,420,1,1
25100,IPC,379A,1,1
25101,IPC,326,1,1
25102,IPC,498A,1,1
25103,IPC,420,1,1
25104,IPC,392,1,1
25105,IPC,363,1,1
25106,IPC,406,1,1
25107,NDPS,20,1,1
25108,IPC,420,1,1
25109,IPC,323,1,1
25110,IPC,323,1,1
25111,IPC,379,1,1
25112,IPC,379,1,1
25113,IPC,354,1,1
25114,IPC,379,1,1
25115,IPC,363,1,1
25116,IPC,323,1,1
25117,IPC,379A,1,1
25118,IPC,379,1,1
25119,IPC,392,1,1
25120,IPC,379,1,1
25121,POCSO,4,1,1
25122,IPC,326,1,1
25123,IPC,379,1,1
25124,IPC,380,1,1
25125,IPC,379,1,1
25126,IPC,380,1,1
25127,POCSO,4,1,1
25128,ARMS,27,1,1
25129,IPC,379A,1,1
25130,IPC,147,1,1
25131,IPC,392,1,1
25132,POCSO,4,1,1
25133,POCSO,4,1,1
25134,IPC,379,1,1
25135,IPC,379,1,1
25136,IPC,436,1,1
25137,IPC,395,1,1
25138,IPC,420,1,1
25139,IPC,406,1,1
25140,IPC,420,1,1
25141,IPC,354,1,1
25142,IPC,498A,1,1
25143,IPC,354,1,1
25144,IPC,307,1,1
25145,IPC,66D-ITACT,1,1
25146,IPC,66D-ITACT,1,1
25147,IPC,379A,1,1
25148,IPC,323,1,1
25149,IPC,406,1,1
25150,IPC,380,1,1
25151,IPC,304B,1,1
25152,IPC,420,1,1
25153,IPC,379,1,1
25154,IPC,420,1,1
25155,IPC,326,1,1
25156,IPC,379A,1,1
25157,IPC,379,1,1
25158,IPC,66D-ITACT,1,1
25159,IPC,323,1,1
25160,IPC,66D-ITACT,1,1
25161,IPC,326,1,1
25162,IPC,380,1,1
25163,IPC,498A,1,1
25164,IPC,354,1,1
25165,IPC,323,1,1
25166,IPC,66D-ITACT,1,1
25167,IPC,376,1,1
25167,BNS,64,2,2
25168,IPC,406,1,1
25169,IPC,326,1,1
25170,POCSO,4,1,1
25171,IPC,420,1,1
25172,IPC,406,1,1
25173,IPC,66D-ITACT,1,1
25174,IPC,323,1,1
25175,IPC,326,1,1
25176,IPC,380,1,1
25177,IPC,376,1,1
25178,IPC,406,1,1
25179,IPC,144,1,1
25180,IPC,380,1,1
25181,IPC,380,1,1
25182,IPC,406,1,1
25183,IPC,147,1,1
25184,IPC,420,1,1
25185,IPC,392,1,1
25186,IPC,380,1,1
25187,IPC,363,1,1
25188,IPC,379,1,1
25189,POCSO,4,1,1
25190,ARMS,25,1,1
25191,NDPS,20,1,1
25192,IPC,304B,1,1
25193,IPC,323,1,1
25194,IPC,379,1,1
25195,BNS,64,1,1
25196,IPC,420,1,1
25197,IPC,323,1,1
25198,POCSO,4,1,1
25199,IPC,326,1,1
25200,IPC,66D-ITACT,1,1
25201,NDPS,20,1,1
25202,IPC,379A,1,1
25203,IPC,420,1,1
25204,IPC,379,1,1
25205,IPC,323,1,1
25206,NDPS,20,1,1
25207,IPC,66D-ITACT,1,1
25208,NDPS,20,1,1
25209,IPC,379,1,1
25210,IPC,354,1,1
25211,IPC,379,1,1
25212,BNS,64,1,1
25213,IPC,379A,1,1
25214,IPC,379,1,1
25215,IPC,323,1,1
25216,IPC,436,1,1
25217,IPC,379A,1,1
25218,IPC,379,1,1
25219,IPC,323,1,1
25220,IPC,326,1,1
25221,IPC,363,1,1
25222,IPC,323,1,1
25223,IPC,379,1,1
25224,IPC,326,1,1
25225,IPC,144,1,1
25226,IPC,379,1,1
25227,IPC,379A,1,1
25228,IPC,420,1,1
25229,IPC,406,1,1
25230,IPC,379,1,1
25231,IPC,354,1,1
25232,IPC,304B,1,1
25233,BNS,64,1,1
25234,ARMS,25,1,1
25235,IPC,406,1,1
25236,IPC,380,1,1
25237,IPC,406,1,1
25238,BNS,64,1,1
25239,IPC,323,1,1
25240,ARMS,25,1,1
25241,IPC,379,1,1
25242,IPC,323,1,1
25243,IPC,379A,1,1
25244,IPC,379,1,1
25245,IPC,498A,1,1
25246,IPC,392,1,1
25247,IPC,420,1,1
25248,IPC,380,1,1
25249,IPC,144,1,1
25250,IPC,379,1,1
25251,IPC,379,1,1
25252,IPC,420,1,1
25253,IPC,326,1,1
25254,IPC,66D-ITACT,1,1
25255,IPC,304,1,1
25256,IPC,66D-ITACT,1,1
25257,IPC,436,1,1
25258,IPC,436,1,1
25259,BNS,64,1,1
25259,IPC,376,2,2
25260,IPC,326,1,1
25261,IPC,420,1,1
25262,IPC,380,1,1
25263,IPC,379,1,1
25264,IPC,379,1,1
25265,IPC,498A,1,1
25266,IPC,379A,1,1
25267,IPC,147,1,1
25268,IPC,379A,1,1
25269,IPC,144,1,1
25270,IPC,323,1,1
25271,IPC,354,1,1
25272,IPC,323,1,1
25273,IPC,380,1,1
25274,IPC,406,1,1
25275,IPC,379A,1,1
25276,IPC,326,1,1
25277,IPC,406,1,1
25278,IPC,363,1,1
25279,IPC,420,1,1
25280,IPC,498A,1,1
25281,IPC,307,1,1
25282,IPC,66D-ITACT,1,1
25283,IPC,323,1,1
25284,IPC,144,1,1
25285,IPC,498A,1,1
25286,IPC,304,1,1
25287,IPC,379,1,1
25288,IPC,379,1,1
25289,IPC,66D-ITACT,1,1
25290,IPC,406,1,1
25291,IPC,380,1,1
25292,IPC,406,1,1
25293,IPC,420,1,1
25294,IPC,379A,1,1
25295,IPC,147,1,1
25296,IPC,326,1,1
25297,IPC,66D-ITACT,1,1
25298,IPC,436,1,1
25299,NDPS,20,1,1
25300,IPC,326,1,1
25301,IPC,147,1,1
25302,IPC,363,1,1
25303,IPC,326,1,1
25304,IPC,392,1,1
25305,IPC,323,1,1
25306,IPC,304B,1,1
25307,IPC,436,1,1
25308,IPC,326,1,1
25309,ARMS,25,1,1
25310,IPC,392,1,1
25311,IPC,354,1,1
25312,IPC,147,1,1
25313,IPC,326,1,1
25314,IPC,420,1,1
25315,IPC,379,1,1
25316,IPC,66D-ITACT,1,1
25317,IPC,66D-ITACT,1,1
25318,BNS,64,1,1
25319,IPC,326,1,1
25320,IPC,498A,1,1
25321,IPC,380,1,1
25322,IPC,498A,1,1
25323,IPC,354,1,1
25324,IPC,392,1,1
25325,IPC,489A,1,1
25326,IPC,323,1,1
25327,IPC,380,1,1
25328,IPC,144,1,1
25329,IPC,304B,1,1
25330,IPC,379A,1,1
25331,BNS,109,1,1
25332,IPC,498A,1,1
25333,IPC,379,1,1
25334,IPC,498A,1,1
25335,IPC,395,1,1
25336,IPC,498A,1,1
25337,IPC,323,1,1
25338,IPC,406,1,1
25339,IPC,498A,1,1
25340,IPC,304B,1,1
25341,IPC,380,1,1
25342,IPC,380,1,1
25343,IPC,144,1,1
25344,IPC,436,1,1
25345,IPC,380,1,1
25346,IPC,304B,1,1
25347,BNS,109,1,1
25347,IPC,307,2,2
25348,ARMS,27,1,1
25348,ARMS,25,2,2
25349,IPC,392,1,1
25350,IPC,323,1,1
25351,IPC,420,1,1
25352,IPC,436,1,1
25353,IPC,379,1,1
25354,IPC,66D-ITACT,1,1
25355,IPC,420,1,1
25356,IPC,379A,1,1
25357,IPC,66D-ITACT,1,1
25358,IPC,66D-ITACT,1,1
25359,IPC,406,1,1
25360,IPC,379,1,1
25361,IPC,436,1,1
25362,IPC,363,1,1
25363,IPC,323,1,1
25364,IPC,379,1,1
25365,IPC,354,1,1
25366,IPC,436,1,1
25367,BNS,64,1,1
25368,IPC,144,1,1
25369,IPC,379A,1,1
25370,IPC,323,1,1
25371,IPC,323,1,1
25372,IPC,379A,1,1
25373,IPC,354,1,1
25374,IPC,326,1,1
25375,IPC,379,1,1
25376,IPC,379,1,1
25377,IPC,379,1,1
25378,IPC,379,1,1
25379,IPC,147,1,1
25380,IPC,323,1,1
25381,IPC,380,1,1
25382,IPC,379,1,1
25383,IPC,354,1,1
25384,IPC,420,1,1
25385,IPC,392,1,1
25386,IPC,379A,1,1
25387,IPC,379A,1,1
25388,IPC,379,1,1
25389,BNS,109,1,1
25390,IPC,304,1,1
25391,IPC,379A,1,1
25392,IPC,379,1,1
25393,IPC,392,1,1
25394,IPC,420,1,1
25395,IPC,363,1,1
25396,IPC,379A,1,1
25397,IPC,304,1,1
25398,ARMS,27,1,1
25398,ARMS,25,2,2
25399,IPC,420,1,1
25400,IPC,420,1,1
25401,IPC,380,1,1
25402,IPC,498A,1,1
25403,IPC,406,1,1
25404,IPC,66D-ITACT,1,1
25405,IPC,380,1,1
25406,IPC,379,1,1
25407,IPC,363,1,1
25408,IPC,379,1,1
25409,IPC,326,1,1
25410,IPC,379A,1,1
25411,IPC,379,1,1
25412,IPC,304B,1,1
25413,IPC,380,1,1
25414,IPC,379,1,1
25415,IPC,66D-ITACT,1,1
25416,IPC,498A,1,1
25417,IPC,147,1,1
25418,NDPS,20,1,1
25419,IPC,379,1,1
25420,IPC,420,1,1
25421,IPC,147,1,1
25422,IPC,363,1,1
25423,IPC,380,1,1
25424,IPC,379,1,1
25425,IPC,392,1,1
25426,IPC,379A,1,1
25427,IPC,363,1,1
25428,IPC,420,1,1
25429,IPC,66D-ITACT,1,1
25430,IPC,379,1,1
25431,IPC,379,1,1
25432,IPC,379,1,1
25433,IPC,66D-ITACT,1,1
25434,IPC,379,1,1
25435,IPC,392,1,1
25436,IPC,323,1,1
25437,IPC,354,1,1
25438,IPC,326,1,1
25439,IPC,354,1,1
25440,IPC,420,1,1
25441,IPC,406,1,1
25442,IPC,326,1,1
25443,IPC,380,1,1
25444,IPC,498A,1,1
25445,IPC,379,1,1
25446,IPC,436,1,1
25447,IPC,406,1,1
25448,IPC,379,1,1
25449,IPC,323,1,1
25450,IPC,380,1,1
25451,IPC,66D-ITACT,1,1
25452,IPC,363,1,1
25453,IPC,363,1,1
25454,IPC,147,1,1
25455,IPC,307,1,1
25456,IPC,144,1,1
25457,IPC,406,1,1
25458,IPC,144,1,1
25459,IPC,380,1,1
25460,BNS,109,1,1
25460,IPC,307,2,2
25461,IPC,392,1,1
25462,IPC,406,1,1
25463,IPC,379,1,1
25464,IPC,380,1,1
25465,IPC,436,1,1
25466,IPC,379A,1,1
25467,IPC,323,1,1
25468,IPC,406,1,1
25469,IPC,380,1,1
25470,IPC,420,1,1
25471,IPC,420,1,1
25472,IPC,326,1,1
25473,IPC,379,1,1
25474,IPC,147,1,1
25475,IPC,323,1,1
25476,NDPS,20,1,1
25477,IPC,379A,1,1
25478,IPC,392,1,1
25479,IPC,379A,1,1
25480,IPC,323,1,1
25481,IPC,354,1,1
25482,IPC,420,1,1
25483,IPC,66D-ITACT,1,1
25484,IPC,379,1,1
25485,ARMS,27,1,1
25486,IPC,498A,1,1
25487,IPC,498A,1,1
25488,IPC,304,1,1
25489,IPC,144,1,1
25490,IPC,376,1,1
25491,IPC,498A,1,1
25492,IPC,406,1,1
25493,IPC,323,1,1
25494,IPC,354,1,1
25495,IPC,379,1,1
25496,ARMS,27,1,1
25497,IPC,498A,1,1
25498,IPC,379A,1,1
25499,IPC,498A,1,1
25500,IPC,498A,1,1
25501,POCSO,4,1,1
25502,IPC,323,1,1
25503,IPC,304B,1,1
25504,IPC,379A,1,1
25505,IPC,326,1,1
25506,IPC,363,1,1
25507,IPC,354,1,1
25508,IPC,379A,1,1
25509,IPC,420,1,1
25510,IPC,392,1,1
25511,IPC,379,1,1
25512,NDPS,20,1,1
25513,IPC,147,1,1
25514,IPC,379,1,1
25515,IPC,379,1,1
25516,NDPS,20,1,1
25517,IPC,392,1,1
25518,IPC,66D-ITACT,1,1
25519,IPC,354,1,1
25520,IPC,498A,1,1
25521,IPC,498A,1,1
25522,IPC,66D-ITACT,1,1
25523,IPC,326,1,1
25524,IPC,326,1,1
25525,IPC,147,1,1
25526,IPC,379,1,1
25527,IPC,379,1,1
25528,IPC,406,1,1
25529,IPC,392,1,1
25530,NDPS,20,1,1
25531,IPC,66D-ITACT,1,1
25532,IPC,392,1,1
25533,IPC,379,1,1
25534,IPC,147,1,1
25535,IPC,326,1,1
25536,IPC,379,1,1
25537,IPC,406,1,1
25538,IPC,395,1,1
25539,IPC,392,1,1
25540,BNS,109,1,1
25541,IPC,420,1,1
25542,IPC,354,1,1
25543,IPC,392,1,1
25544,IPC,380,1,1
25545,IPC,380,1,1
25546,IPC,323,1,1
25547,IPC,326,1,1
25548,IPC,379A,1,1
25549,POCSO,4,1,1
25550,IPC,379A,1,1
25551,IPC,147,1,1
25552,IPC,406,1,1
25553,IPC,420,1,1
25554,IPC,489A,1,1
25555,IPC,323,1,1
25556,IPC,323,1,1
25557,IPC,379A,1,1
25558,POCSO,4,1,1
25559,IPC,379,1,1
25560,IPC,489A,1,1
25561,BNS,103,1,1
25562,IPC,326,1,1
25563,IPC,498A,1,1
25564,ARMS,27,1,1
25565,IPC,147,1,1
25566,IPC,147,1,1
25567,IPC,379,1,1
25568,IPC,147,1,1
25569,IPC,323,1,1
25570,IPC,380,1,1
25571,IPC,379A,1,1
25572,IPC,379A,1,1
25573,IPC,307,1,1
25574,IPC,498A,1,1
25575,IPC,363,1,1
25576,IPC,395,1,1
25577,IPC,420,1,1
25578,IPC,379A,1,1
25579,IPC,66D-ITACT,1,1
25580,IPC,323,1,1
25581,IPC,379A,1,1
25582,IPC,392,1,1
25583,IPC,420,1,1
25584,IPC,354,1,1
25585,IPC,144,1,1
25586,IPC,323,1,1
25587,IPC,420,1,1
25588,IPC,420,1,1
25589,IPC,379,1,1
25590,IPC,379,1,1
25591,IPC,436,1,1
25592,IPC,379,1,1
25593,IPC,363,1,1
25594,NDPS,20,1,1
25595,IPC,326,1,1
25596,IPC,380,1,1
25597,IPC,376,1,1
25597,BNS,64,2,2
25598,IPC,379,1,1
25599,IPC,147,1,1
25600,IPC,406,1,1
25601,IPC,66D-ITACT,1,1
25602,IPC,326,1,1
25603,IPC,379,1,1
25604,IPC,498A,1,1
25605,IPC,498A,1,1
25606,IPC,379A,1,1
25607,POCSO,4,1,1
25608,IPC,379,1,1
25609,IPC,379,1,1
25610,IPC,379A,1,1
25611,IPC,323,1,1
25612,IPC,379,1,1
25613,IPC,379A,1,1
25614,IPC,498A,1,1
25615,IPC,147,1,1
25616,IPC,380,1,1
25617,IPC,147,1,1
25618,IPC,420,1,1
25619,IPC,66D-ITACT,1,1
25620,IPC,498A,1,1
25621,IPC,420,1,1
25622,IPC,379,1,1
25623,IPC,379,1,1
25624,IPC,392,1,1
25625,IPC,436,1,1
25626,IPC,326,1,1
25627,IPC,392,1,1
25628,IPC,379,1,1
25629,IPC,379A,1,1
25630,IPC,354,1,1
25631,IPC,379,1,1
25632,IPC,379,1,1
25633,IPC,379,1,1
25634,IPC,380,1,1
25635,IPC,436,1,1
25636,IPC,379,1,1
25637,IPC,304,1,1
25638,IPC,147,1,1
25639,IPC,379A,1,1
25640,IPC,323,1,1
25641,IPC,363,1,1
25642,IPC,420,1,1
25643,IPC,379,1,1
25644,IPC,323,1,1
25645,IPC,392,1,1
25646,IPC,66D-ITACT,1,1
25647,IPC,144,1,1
25648,IPC,376,1,1
25649,BNS,64,1,1
25650,IPC,379A,1,1
25651,IPC,380,1,1
25652,IPC,498A,1,1
25653,IPC,379,1,1
25654,IPC,379,1,1
25655,IPC,420,1,1
25656,IPC,379A,1,1
25657,IPC,392,1,1
25658,IPC,380,1,1
25659,IPC,395,1,1
25660,IPC,379A,1,1
25661,IPC,379,1,1
25662,IPC,380,1,1
25663,IPC,363,1,1
25664,IPC,420,1,1
25665,IPC,392,1,1
25666,IPC,406,1,1
25667,IPC,354,1,1
25668,IPC,66D-ITACT,1,1
25669,IPC,66D-ITACT,1,1
25670,IPC,147,1,1
25671,IPC,379,1,1
25672,IPC,379,1,1
25673,IPC,144,1,1
25674,IPC,323,1,1
25675,IPC,354,1,1
25676,ARMS,25,1,1
25676,ARMS,27,2,2
25677,IPC,380,1,1
25678,IPC,323,1,1
25679,IPC,326,1,1
25680,IPC,395,1,1
25681,IPC,379,1,1
25682,IPC,323,1,1
25683,IPC,379,1,1
25684,IPC,498A,1,1
25685,IPC,406,1,1
25686,IPC,498A,1,1
25687,IPC,379,1,1
25688,IPC,420,1,1
25689,IPC,380,1,1
25690,IPC,144,1,1
25691,IPC,420,1,1
25692,IPC,354,1,1
25693,IPC,323,1,1
25694,IPC,379A,1,1
25695,IPC,498A,1,1
25696,IPC,304B,1,1
25697,IPC,379,1,1
25698,IPC,498A,1,1
25699,IPC,380,1,1
25700,IPC,420,1,1
25701,IPC,420,1,1
25702,IPC,379,1,1
25703,IPC,144,1,1
25704,IPC,66D-ITACT,1,1
25705,IPC,66D-ITACT,1,1
25706,IPC,489A,1,1
25707,IPC,498A,1,1
25708,ARMS,27,1,1
25708,ARMS,25,2,2
25709,IPC,379,1,1
25710,IPC,147,1,1
25711,IPC,392,1,1
25712,IPC,498A,1,1
25713,BNS,64,1,1
25714,IPC,379A,1,1
25715,IPC,420,1,1
25716,IPC,420,1,1
25717,IPC,144,1,1
25718,IPC,379A,1,1
25719,IPC,498A,1,1
25720,IPC,379,1,1
25721,IPC,66D-ITACT,1,1
25722,IPC,379A,1,1
25723,IPC,326,1,1
25724,IPC,66D-ITACT,1,1
25725,IPC,436,1,1
25726,IPC,304B,1,1
25727,IPC,376,1,1
25728,IPC,326,1,1
25729,IPC,147,1,1
25730,IPC,392,1,1
25731,IPC,323,1,1
25732,IPC,379,1,1
25733,IPC,380,1,1
25734,IPC,379A,1,1
25735,IPC,420,1,1
25736,IPC,379,1,1
25737,IPC,436,1,1
25738,IPC,380,1,1
25739,IPC,363,1,1
25740,IPC,323,1,1
25741,IPC,379,1,1
25742,IPC,144,1,1
25743,IPC,307,1,1
25743,BNS,109,2,2
25744,NDPS,20,1,1
25745,IPC,144,1,1
25746,IPC,363,1,1
25747,IPC,380,1,1
25748,IPC,376,1,1
25749,IPC,323,1,1
25750,IPC,379,1,1
25751,IPC,66D-ITACT,1,1
25752,IPC,354,1,1
25753,IPC,323,1,1
25754,IPC,392,1,1
25755,IPC,498A,1,1
25756,ARMS,25,1,1
25757,IPC,379,1,1
25758,IPC,420,1,1
25759,IPC,380,1,1
25760,NDPS,20,1,1
25761,IPC,498A,1,1
25762,IPC,406,1,1
25763,IPC,379,1,1
25764,IPC,323,1,1
25765,IPC,380,1,1
25766,IPC,323,1,1
25767,IPC,354,1,1
25768,IPC,304,1,1
25769,IPC,392,1,1
25770,ARMS,25,1,1
25770,ARMS,27,2,2
25771,IPC,420,1,1
25772,IPC,380,1,1
25773,IPC,392,1,1
25774,IPC,326,1,1
25775,IPC,323,1,1
25776,IPC,498A,1,1
25777,IPC,392,1,1
25778,IPC,323,1,1
25779,IPC,326,1,1
25780,IPC,379,1,1
25781,IPC,363,1,1
25782,IPC,354,1,1
25783,IPC,420,1,1
25784,IPC,406,1,1
25785,IPC,379,1,1
25786,BNS,103,1,1
25786,IPC,302,2,2
25787,IPC,420,1,1
25788,IPC,436,1,1
25789,IPC,379,1,1
25790,IPC,380,1,1
25791,POCSO,4,1,1
25792,IPC,147,1,1
25793,IPC,147,1,1
25794,IPC,323,1,1
25795,BNS,103,1,1
25795,IPC,302,2,2
25796,IPC,420,1,1
25797,IPC,379,1,1
25798,IPC,436,1,1
25799,BNS,103,1,1
25799,IPC,302,2,2
25800,IPC,498A,1,1
25801,IPC,354,1,1
25802,IPC,147,1,1
25803,IPC,380,1,1
25804,IPC,144,1,1
25805,IPC,436,1,1
25806,IPC,144,1,1
25807,IPC,392,1,1
25808,IPC,144,1,1
25809,IPC,147,1,1
25810,IPC,66D-ITACT,1,1
25811,IPC,66D-ITACT,1,1
25812,IPC,147,1,1
25813,IPC,144,1,1
25814,IPC,420,1,1
25815,IPC,304B,1,1
25816,IPC,420,1,1
25817,IPC,489A,1,1
25818,IPC,379A,1,1
25819,IPC,354,1,1
25820,IPC,66D-ITACT,1,1
25821,IPC,323,1,1
25822,IPC,354,1,1
25823,NDPS,20,1,1
25824,IPC,379A,1,1
25825,NDPS,20,1,1
25826,IPC,420,1,1
25827,IPC,379,1,1
25828,IPC,498A,1,1
25829,NDPS,20,1,1
25830,IPC,323,1,1
25831,IPC,436,1,1
25832,IPC,380,1,1
25833,IPC,304B,1,1
25834,IPC,66D-ITACT,1,1
25835,IPC,379,1,1
25836,IPC,379A,1,1
25837,IPC,406,1,1
25838,IPC,304B,1,1
25839,IPC,379A,1,1
25840,IPC,307,1,1
25841,IPC,406,1,1
25842,IPC,363,1,1
25843,IPC,363,1,1
25844,IPC,379A,1,1
25845,IPC,420,1,1
25846,IPC,379,1,1
25847,POCSO,4,1,1
25848,IPC,380,1,1
25849,IPC,380,1,1
25850,IPC,326,1,1
25851,IPC,326,1,1
25852,IPC,379A,1,1
25853,IPC,379,1,1
25854,IPC,144,1,1
25855,IPC,147,1,1
25856,IPC,323,1,1
25857,IPC,379,1,1
25858,IPC,379,1,1
25859,IPC,326,1,1
25860,IPC,379,1,1
25861,IPC,420,1,1
25862,POCSO,4,1,1
25863,IPC,363,1,1
25864,IPC,420,1,1
25865,IPC,380,1,1
25866,IPC,379A,1,1
25867,IPC,323,1,1
25868,IPC,379,1,1
25869,IPC,323,1,1
25870,IPC,323,1,1
25871,IPC,395,1,1
25872,IPC,66D-ITACT,1,1
25873,IPC,379A,1,1
25874,IPC,326,1,1
25875,NDPS,20,1,1
25876,IPC,379,1,1
25877,IPC,66D-ITACT,1,1
25878,IPC,304B,1,1
25879,IPC,380,1,1
25880,IPC,379,1,1
25881,IPC,379A,1,1
25882,IPC,326,1,1
25883,POCSO,4,1,1
25884,IPC,420,1,1
25885,IPC,379A,1,1
25886,IPC,144,1,1
25887,IPC,379A,1,1
25888,IPC,392,1,1
25889,IPC,66D-ITACT,1,1
25890,IPC,326,1,1
25891,IPC,380,1,1
25892,IPC,379,1,1
25893,IPC,379,1,1
25894,IPC,420,1,1
25895,IPC,380,1,1
25896,IPC,304B,1,1
25897,IPC,436,1,1
25898,IPC,379,1,1
25899,BNS,103,1,1
