CaseMasterID,CrimeNo,n_accused,n_victims,hour,report_delay_hours,anomaly_score_raw
31373,100210902202400004,3,1.0,23,4.883333333333334,-0.011151925942608165
35768,100261034202500001,3,1.0,10,2.966666666666667,-0.011097736068623854
24962,100150722202400002,4,2.0,16,5.0,-0.011096858356220873
11072,100040285202500002,1,3.0,3,2.7,-0.011029173838791317
36288,100271041202300010,3,0.0,20,1.3666666666666667,-0.011005957423716461
33164,100230965202400005,2,0.0,23,4.183333333333334,-0.010993787948024192
15395,100070484202300008,2,0.0,23,4.183333333333334,-0.010993787948024192
30970,100210898202300002,4,1.0,0,4.85,-0.010981521597502542
38739,100311117202300001,1,2.0,5,0.5166666666666667,-0.010934380419311718
30815,100200874202500010,1,1.0,23,4.383333333333334,-0.010883371367599648
24071,100140713202400005,1,1.0,20,4.766666666666667,-0.010851341456222685
8091,100030256202500001,1,0.0,22,4.933333333333334,-0.010834682900926373
36762,100271041202500006,3,0.0,18,4.033333333333333,-0.010792341537571915
2037,100010182202400001,4,1.0,20,0.95,-0.01077844814391915
9148,800040340202300001,1,2.0,9,4.65,-0.010726787327874243
17167,100080510202400011,3,1.0,2,2.816666666666667,-0.010693806573672582
3872,100010184202400012,4,3.0,5,4.75,-0.010636818314404994
33959,100240980202300008,1,2.0,18,1.9833333333333334,-0.010593640367340007
5418,100010138202500012,1,3.0,23,2.466666666666667,-0.01055584679182009
11758,800050362202300001,2,0.0,1,2.7333333333333334,-0.010551535001077972
19327,100100571202400001,1,0.0,1,1.1666666666666667,-0.010460733841255343
37345,100291071202300008,3,1.0,14,3.216666666666667,-0.01045066094700553
6887,100030266202300004,1,2.0,7,0.6333333333333333,-0.010446287034518886
34958,100250993202500005,4,3.0,6,1.1833333333333333,-0.010438790131972242
11550,100040353202500008,4,0.0,20,3.8333333333333335,-0.010438678203625096
16741,800080512202300004,4,3.0,0,4.55,-0.010374195801794439
22407,100130657202300001,1,2.0,22,1.0,-0.010362406548940828
37995,100291079202500017,1,2.0,21,4.083333333333333,-0.01032822367010977
25490,100150722202500006,3,0.0,9,3.85,-0.010319564436165773
14271,100060438202400014,4,0.0,8,0.8166666666666667,-0.010307414771010714
9388,100040329202300007,4,1.0,18,3.9,-0.01025608045300952
31134,800210907202300001,4,3.0,16,2.7333333333333334,-0.010255736525623393
29576,100190857202500003,4,1.0,21,3.05,-0.010192332949423344
5374,100010061202500005,4,3.0,2,0.5833333333333334,-0.01018961639906879
9104,100040276202300008,4,3.0,23,1.2166666666666666,-0.010171934702529417
12417,400050375202400001,2,2.0,21,4.3,-0.010155141242834453
843,100010130202300007,4,2.0,2,4.95,-0.010071088766234193
35948,100261015202500007,4,3.0,11,0.9833333333333333,-0.010031556783820617
18958,100100589202300002,1,2.0,22,4.783333333333333,-0.01002873972420315
29263,100190851202400002,4,2.0,1,1.6666666666666667,-0.00992954077015229
11963,100050393202300003,3,3.0,23,4.683333333333334,-0.009908163046011498
6164,100020212202300003,1,0.0,9,2.4833333333333334,-0.009802039132493445
7254,800030220202300001,4,3.0,19,3.316666666666667,-0.009798681294699518
36814,100271045202500011,1,2.0,23,1.4166666666666667,-0.009674214867239073
1100,100010143202300005,3,2.0,0,2.0,-0.009652440202803203
12137,100050391202300010,4,3.0,14,4.616666666666666,-0.009639694159845003
7107,100030258202300005,1,0.0,6,4.016666666666667,-0.009571762424891772
20144,100110595202300001,4,1.0,22,1.8166666666666667,-0.009565684409300057
35900,100261033202500006,4,1.0,7,3.466666666666667,-0.009328015917668298
31109,100210897202300011,2,1.0,0,3.75,-0.009285308913280166
33081,800230958202400001,1,3.0,4,3.433333333333333,-0.009252837542758852
11149,100040283202500004,3,0.0,22,2.183333333333333,-0.009214891919062995
7819,100030222202400003,1,2.0,16,1.0833333333333333,-0.009213503745442275
25453,300150723202500002,1,0.0,0,0.45,-0.009210332960605583
27863,100180830202300006,3,1.0,3,0.5,-0.009204859984218383
9221,100040348202300007,2,2.0,6,0.6833333333333333,-0.009188957427621713
38657,100301108202500009,1,3.0,15,0.9166666666666666,-0.009027073903950744
31566,100210898202500001,2,2.0,0,4.35,-0.009003723658693175
23133,100130667202400019,1,3.0,22,3.55,-0.00892504033375785
9376,100040302202300009,2,0.0,21,1.8333333333333333,-0.008916171103103498
19735,100100555202500001,4,0.0,20,4.983333333333333,-0.008914074220816914
26944,100170784202300006,3,0.0,21,1.8833333333333333,-0.008777652115205758
39393,100311117202500001,3,2.0,21,3.9166666666666665,-0.008759350524030762
11620,400040320202500002,2,3.0,18,1.65,-0.008750735105065521
6230,100020203202300007,2,3.0,8,3.25,-0.008728590468446762
37255,100291079202300003,1,1.0,2,4.683333333333334,-0.008674574868832718
20355,100110592202300010,4,3.0,23,1.35,-0.008661196165694274
16379,100070486202500012,4,3.0,3,0.8333333333333334,-0.00865907245069475
11045,100040346202500005,2,1.0,5,4.766666666666667,-0.008641749147810351
26338,100160768202400007,1,1.0,4,4.916666666666667,-0.008634687603960356
30691,100200888202500004,4,1.0,21,3.183333333333333,-0.008551149886321885
30473,100200889202400012,1,3.0,21,1.9333333333333333,-0.008550947060936287
7959,100030236202400011,2,1.0,2,0.36666666666666664,-0.00854900808342618
6147,100020212202300002,2,0.0,4,4.883333333333334,-0.008525873949149165
1400,100010120202300008,3,1.0,5,0.35,-0.008519035955724563
31025,100210902202300002,1,1.0,1,0.6333333333333333,-0.00851899774793996
21937,100120648202400009,4,3.0,1,1.3666666666666667,-0.008508513581505617
2466,100010160202400005,2,3.0,12,1.9,-0.008504236144196153
16000,100070481202500003,1,0.0,11,3.0,-0.00849664800235872
28491,100180808202500002,4,3.0,7,1.8666666666666667,-0.008488339844543558
20136,100110611202300002,2,0.0,16,0.13333333333333333,-0.008482468644491759
21133,300110593202500001,1,0.0,15,0.2,-0.008480506629634066
6423,100020202202400006,2,1.0,0,0.23333333333333334,-0.008466098413693168
13961,800060409202400001,3,3.0,13,4.166666666666667,-0.008465527218206148
31778,100210916202500008,4,3.0,20,2.1666666666666665,-0.008386769788992776
38246,100301104202300010,4,3.0,23,1.15,-0.008334519513323313
8274,100030270202500004,3,0.0,21,3.4,-0.008296533871483214
9345,100040356202300008,4,1.0,9,1.3333333333333333,-0.008287802331486627
23777,100140688202300005,2,2.0,21,2.75,-0.00828193978745484
24251,300140690202400001,4,1.0,6,3.1,-0.008266626924979481
38474,100301102202400011,2,3.0,0,0.8166666666666667,-0.00820374383191036
2008,100010144202300007,2,3.0,22,4.15,-0.008192803006323413
20412,100110617202300011,1,3.0,14,3.9,-0.008188420125850748
36385,100271056202400003,2,1.0,1,4.966666666666667,-0.008157438069757328
924,100010129202300004,1,2.0,2,4.95,-0.008142821438269054
12018,100050383202300008,4,3.0,23,1.6833333333333333,-0.008120908880149158
21101,800110599202500001,1,2.0,22,3.5833333333333335,-0.008088298045217601
39145,100311132202400006,3,0.0,4,3.55,-0.008087219649132171
2088,800010116202400001,1,0.0,7,4.333333333333333,-0.008063484163822077
618,100010056202300002,2,1.0,0,4.116666666666666,-0.008050426264311739
6276,100020201202300009,1,0.0,22,2.1666666666666665,-0.008009150533557219
23106,100130658202400009,4,2.0,22,2.7666666666666666,-0.00796486693383991
8981,800040300202300002,1,3.0,21,2.183333333333333,-0.007930451246764503
16605,100080488202300005,2,0.0,17,1.0333333333333334,-0.00792260121516275
18195,800090542202400002,1,3.0,13,4.366666666666666,-0.007911321252629167
18349,100090548202400007,1,2.0,20,3.8333333333333335,-0.007901570754423326
17284,800080492202500001,1,1.0,23,3.3833333333333333,-0.007897405485634001
209,100010102202300001,2,2.0,1,2.3333333333333335,-0.007890445237710875
5198,300010128202500001,2,2.0,23,0.36666666666666664,-0.0078059506263958855
6781,100030254202300001,2,2.0,22,3.533333333333333,-0.007787868780946838
15125,800070464202300001,1,0.0,5,4.433333333333334,-0.007783341559257306
12882,300050367202500001,2,2.0,21,3.35,-0.007762192062213846
1668,100010105202300007,2,2.0,8,3.4,-0.007741478432672477
18189,100090551202400008,2,2.0,18,2.8333333333333335,-0.007734608625789896
26493,300160761202500001,1,0.0,4,4.266666666666667,-0.007649666903186247
4420,100010190202500004,3,1.0,18,4.5,-0.007585202212681663
13566,800060444202300001,4,3.0,14,4.383333333333334,-0.007583675957088976
23747,800140708202300002,1,3.0,11,1.1666666666666667,-0.007576847107087281
13104,100050393202500012,1,2.0,11,4.683333333333334,-0.0075699213689763845
6656,100020214202500010,1,0.0,6,4.55,-0.007566381757844298
33715,100240982202300001,1,3.0,2,2.2333333333333334,-0.007562186297112694
39236,100311114202400005,2,3.0,16,2.45,-0.007452229647913922
31949,400220938202300001,1,1.0,23,3.533333333333333,-0.007406946037762374
22504,100130665202300005,1,2.0,17,1.9,-0.007385406054759902
2115,100010175202400003,1,0.0,19,4.5,-0.007381782498436906
18621,100090537202500006,1,0.0,5,1.55,-0.007358202792423829
4513,100010094202500003,3,1.0,20,0.7166666666666667,-0.007346179951898013
21954,100120648202400010,2,2.0,18,4.05,-0.007326842468226014
26306,100160774202400010,1,3.0,4,2.4166666666666665,-0.007274494298849521
15090,100070471202300002,1,2.0,14,1.4333333333333333,-0.0072232913834547885
14391,100060405202400008,1,1.0,23,0.9666666666666667,-0.007190244993595329
2661,100010102202400002,1,1.0,23,0.9666666666666667,-0.007190244993595329
5433,300010090202500001,2,2.0,12,3.6333333333333333,-0.007076929362288764
20512,100110621202400001,1,1.0,23,4.083333333333333,-0.00707198554605426
18956,300100569202300002,1,0.0,1,0.3,-0.007068124773101703
35677,100261026202400013,1,3.0,21,2.683333333333333,-0.00704900534773667
16697,100080501202300013,1,1.0,23,4.033333333333333,-0.006933466753181072
9651,100040293202300008,1,2.0,19,3.9,-0.006879922607408995
11568,100040326202500011,4,0.0,21,4.866666666666666,-0.006833445460945664
35328,100261014202300011,2,0.0,2,1.5833333333333333,-0.006810685381761217
32619,100220917202500008,1,3.0,19,1.55,-0.006759963655677326
5306,100010144202500006,1,1.0,11,4.916666666666667,-0.006756160846547732
29230,800190847202400002,1,1.0,0,1.45,-0.0067525397753877
2817,100010090202400004,1,1.0,0,1.45,-0.0067525397753877
24757,100150742202300005,1,1.0,23,1.25,-0.0067115033376696775
22500,400130676202300001,1,1.0,0,1.5166666666666666,-0.006687346360383373
28739,800180816202500004,1,2.0,5,1.35,-0.006664487066728286
33440,300230952202500001,4,3.0,0,3.966666666666667,-0.006659391647970581
15611,100070456202400004,2,1.0,21,0.6333333333333333,-0.0066199429380657815
30485,100200867202400012,3,1.0,8,4.2,-0.0066165951638301745
14432,100060413202500003,4,3.0,7,2.5833333333333335,-0.006537370808364917
21035,100110604202500005,1,1.0,23,1.1666666666666667,-0.006496634896148268
39308,100311112202500001,1,3.0,20,2.0,-0.006462011404295365
29641,100190836202500013,3,0.0,4,2.5833333333333335,-0.006448108110727602
18429,100090543202500002,4,1.0,22,1.8333333333333333,-0.006440456639387748
399,100010065202300003,2,0.0,5,0.26666666666666666,-0.006413836783999871
13893,100060413202400001,1,1.0,0,3.4833333333333334,-0.006403041879531002
39161,100311128202400004,1,1.0,0,2.1,-0.006366550436469942
32149,400220926202400001,3,1.0,9,2.1666666666666665,-0.006328321073670651
21323,800120635202300002,4,1.0,6,1.05,-0.006203412847984202
7862,100030263202400011,4,3.0,23,2.033333333333333,-0.006103918362191041
18822,100100555202300002,1,1.0,21,4.483333333333333,-0.006084783216753653
17176,100080521202400013,2,0.0,5,2.2,-0.006083129035474921
9320,100040286202300009,4,3.0,13,2.466666666666667,-0.0060137816180828585
22804,100130672202400001,1,0.0,10,4.4,-0.005997064359990922
32827,800230965202300002,1,1.0,15,4.866666666666666,-0.005956067906976115
31156,100210903202300003,4,3.0,23,3.2666666666666666,-0.005948339773749423
1221,100010153202300007,3,1.0,9,4.566666666666666,-0.00592844976787521
1863,300010034202300001,3,1.0,23,0.2,-0.0059262082611777345
23032,100130671202400007,1,3.0,4,2.2333333333333334,-0.005887812058483433
21068,100110611202500009,3,1.0,7,4.05,-0.005858984155978075
19347,100100568202400005,3,3.0,22,4.983333333333333,-0.005820243466464814
38542,100301107202500003,1,2.0,16,1.5166666666666666,-0.005795476072213757
24193,100140714202400006,3,2.0,22,3.15,-0.005751157601180057
17107,100080521202400011,2,3.0,15,2.1166666666666667,-0.0057377656442553215
13927,100060409202400004,2,0.0,19,0.16666666666666666,-0.0057240805437313025
2703,400010153202400001,1,2.0,9,4.933333333333334,-0.005717000582503906
22669,300130683202300001,2,0.0,0,3.9833333333333334,-0.005704974901916793
21587,100120638202300008,1,2.0,21,4.716666666666667,-0.005697625809770179
4424,800010125202500001,3,1.0,4,0.5833333333333334,-0.0056690790796444235
5355,100010194202500005,1,1.0,6,4.916666666666667,-0.005578019378023824
35258,100261025202300009,1,0.0,21,1.1,-0.005573430941292368
27245,100170796202400007,1,1.0,23,1.7333333333333334,-0.005570237052742177
3128,100010168202400009,3,2.0,22,3.216666666666667,-0.005536613983104233
28767,100180829202500008,4,3.0,19,2.35,-0.0055187080879525174
8417,800030244202500002,4,1.0,14,2.85,-0.005455543374200844
21487,100120648202300011,3,0.0,16,1.4833333333333334,-0.005402722631050905
23039,100130664202400005,1,2.0,13,0.65,-0.005372558917391745
2319,100010076202400002,2,2.0,2,2.9833333333333334,-0.0053434490531495404
22594,100130686202300006,2,0.0,22,0.43333333333333335,-0.005339517319685738
10158,100040279202400007,1,0.0,4,4.666666666666667,-0.005329326085403929
11141,100040342202500006,3,1.0,9,2.15,-0.005309198344835453
6799,100030245202300001,1,3.0,23,4.85,-0.005308721484351353
35170,100261016202300001,1,0.0,23,2.9166666666666665,-0.0052719296895689105
659,100010094202300004,2,0.0,22,2.65,-0.005268507781893361
17655,300090526202300001,2,0.0,22,2.65,-0.005268507781893361
2601,100010172202400006,4,3.0,7,1.7166666666666666,-0.005247665504525378
20747,100110614202400008,1,3.0,7,1.45,-0.005237630294813611
11683,300040306202500001,1,1.0,23,2.75,-0.00519827534909445
18319,100090525202400011,1,3.0,17,1.4666666666666666,-0.0051811347535808405
5285,100010084202500007,2,1.0,21,3.9,-0.005147190917736966
23083,100130678202400007,1,2.0,16,4.5,-0.00512924470638132
448,100010097202300005,3,1.0,2,4.816666666666666,-0.005077898152624272
17833,100090524202300003,4,3.0,1,4.6,-0.005071534887276186
6482,100020218202400005,4,1.0,10,1.1333333333333333,-0.005014327378853323
1234,100010098202300008,1,0.0,2,0.4666666666666667,-0.005009919828279363
10762,100040307202500002,2,1.0,10,0.3333333333333333,-0.0050038099305096395
12719,100050370202400013,1,1.0,0,1.8,-0.004970497675389485
14165,100060422202400009,4,3.0,19,1.9333333333333333,-0.004969778148324333
15013,100070480202300001,1,1.0,0,2.15,-0.004926734764309049
15810,100070450202400009,2,2.0,22,0.26666666666666666,-0.004919450315710838
537,100010118202300004,2,1.0,22,0.16666666666666666,-0.0049130984472580685
11626,100040287202500008,1,3.0,13,3.45,-0.0049012285160288105
22688,100130669202300009,4,1.0,21,1.8166666666666667,-0.004850372329264441
23784,100140715202300010,2,0.0,23,4.383333333333334,-0.004746169253384669
23014,100130656202400011,4,3.0,12,4.316666666666666,-0.004746136064527673
3243,100010089202400006,2,0.0,2,0.8666666666666667,-0.004743962305631566
31106,100210911202300008,4,3.0,21,1.7833333333333334,-0.004728434178672969
4620,100010146202500005,4,3.0,22,2.183333333333333,-0.004717368734894145
18174,100090547202400004,1,1.0,5,0.13333333333333333,-0.004716856840436212
5179,100010053202500004,1,1.0,0,3.433333333333333,-0.0046869615803936115
38240,100301100202300004,1,2.0,16,3.9166666666666665,-0.00467068580537755
35715,100261022202400006,1,1.0,3,0.5166666666666667,-0.004655326747745936
32588,100220920202500008,2,0.0,19,4.916666666666667,-0.0046490319255443335
31768,100210895202500008,1,2.0,3,3.283333333333333,-0.004620576466424109
25163,800150725202400002,4,3.0,7,0.7666666666666667,-0.004551240435339721
29725,100200872202300002,3,1.0,2,0.7666666666666667,-0.00451719923083016
2260,100010140202400002,2,0.0,23,4.5,-0.004505779398511267
22301,100120639202500009,1,2.0,18,4.35,-0.004481965748821315
26668,100160748202500011,2,2.0,21,1.7166666666666666,-0.004471395892452157
21465,100120638202300007,1,2.0,4,2.066666666666667,-0.004462309902491968
29088,100190845202400001,2,0.0,13,0.2,-0.004434593703796952
17517,100080497202500010,2,2.0,22,2.3333333333333335,-0.0044330252911359835
23576,100140709202300001,2,0.0,10,4.95,-0.004390378086903235
36182,300271040202300001,3,0.0,10,3.0833333333333335,-0.004376252075025566
25967,100160756202300013,1,0.0,12,4.633333333333334,-0.004374022960835666
3885,100010147202400007,2,1.0,5,0.23333333333333334,-0.004354737115970675
2206,300010134202400002,4,3.0,5,0.2833333333333333,-0.004333257990969286
12755,100050376202500002,3,1.0,11,2.4,-0.0043147746432222744
11086,800040344202500001,3,0.0,20,2.65,-0.004309393989129329
459,100010069202300003,1,0.0,20,4.4,-0.004300897958994909
2808,100010106202400004,4,3.0,2,3.55,-0.004288399934413545
3741,100010078202400011,1,2.0,19,1.0666666666666667,-0.004282490794714988
19875,100100585202500005,1,1.0,0,4.133333333333334,-0.004228633804008841
37961,800291068202500001,3,2.0,16,4.583333333333333,-0.00421520758864713
11182,800040300202500001,4,0.0,10,4.883333333333334,-0.004213653773166182
30566,100200879202500002,4,3.0,23,1.5333333333333334,-0.004191931064304821
37941,100291089202500005,2,0.0,14,0.26666666666666666,-0.004147508493745455
12847,100050400202500003,1,2.0,0,4.25,-0.004123546156612368
30232,100200871202400005,4,2.0,22,4.95,-0.004108185518303165
20479,100110597202400001,3,1.0,3,2.3,-0.004067875570581303
23244,100130655202500004,1,2.0,8,2.8333333333333335,-0.004044199988787023
29517,100190853202500007,1,2.0,6,3.8666666666666667,-0.003990931719442092
36772,800271041202500001,4,0.0,12,4.683333333333334,-0.003941447377343588
19023,100100589202300007,2,0.0,20,3.316666666666667,-0.003911266146971681
3716,100010114202400011,3,1.0,7,1.9166666666666667,-0.0039037631732188327
28332,100180822202400007,2,2.0,12,4.766666666666667,-0.0038643043002281052
9019,300040288202300002,1,1.0,20,4.533333333333333,-0.0038335521698535935
23869,100140709202300009,4,3.0,3,1.7166666666666666,-0.0038269301131014233
34865,100250996202400011,2,1.0,19,4.533333333333333,-0.0038057166760857575
5661,100010058202500009,2,1.0,11,4.716666666666667,-0.0037870719415521448
1387,300010197202300002,1,3.0,9,1.5833333333333333,-0.0037505226385752266
30006,100200871202300006,1,2.0,0,4.283333333333333,-0.0037273616381044983
7514,100030262202400007,2,2.0,10,2.2666666666666666,-0.00367556241604583
19968,100100568202500008,2,1.0,14,0.2,-0.0036703899145417163
3806,100010060202400009,1,1.0,7,0.18333333333333332,-0.003656268159701548
7390,800030266202400001,2,1.0,7,0.31666666666666665,-0.003615667379167631
21809,100120633202400003,2,0.0,17,4.7,-0.003580564289114574
14898,400060430202500001,1,2.0,1,0.13333333333333333,-0.003543479615943701
17555,100080496202500005,2,0.0,9,4.016666666666667,-0.0035127821207561194
23263,100130682202500002,3,0.0,10,3.05,-0.003480994365088086
22219,100120641202500004,1,3.0,19,1.7333333333333334,-0.003458366610730401
885,100010101202300003,2,1.0,21,3.533333333333333,-0.003433640376386826
19771,400100572202500001,2,1.0,22,0.25,-0.003409739161654657
3141,100010167202400010,2,0.0,15,4.216666666666667,-0.003400108527009893
6731,100020203202500012,4,1.0,11,1.3333333333333333,-0.0033988144976604406
9410,100040308202300008,4,3.0,17,0.8333333333333334,-0.0033756580413403237
19943,100100586202500009,3,3.0,23,0.6666666666666666,-0.003371044467892048
13563,100060422202300006,1,0.0,23,0.23333333333333334,-0.003353016893247629
12343,100050394202400008,4,1.0,13,1.0833333333333333,-0.003250546263988019
10903,100040292202500004,2,1.0,14,0.21666666666666667,-0.003242782587546622
33454,800230946202500001,4,3.0,4,4.65,-0.003233787515097286
33488,100230945202500005,1,1.0,23,0.26666666666666666,-0.003189849139231149
36214,800271040202300003,3,2.0,20,3.433333333333333,-0.00317558818368302
35829,100261023202500004,2,0.0,3,0.9666666666666667,-0.00311272509677063
29305,800190851202400001,1,2.0,9,4.283333333333333,-0.0030823375733267655
37678,400291073202400001,1,1.0,1,4.95,-0.003067010647995083
26949,100170787202300006,1,1.0,1,4.95,-0.003067010647995083
26623,100160767202500005,2,2.0,4,1.4833333333333334,-0.00306399916780975
21431,100120652202300006,3,2.0,3,3.65,-0.0029945460826016346
28252,100180815202400007,1,3.0,7,2.9166666666666665,-0.002977732834113289
3769,100010073202400007,4,0.0,8,1.85,-0.002965525155944504
20748,300110600202400001,1,1.0,1,0.9666666666666667,-0.0029531524696627676
22590,300130675202300002,1,1.0,16,4.766666666666667,-0.002948507012018431
33538,100230956202500003,4,3.0,4,0.6333333333333333,-0.002947476944454075
289,100010052202300001,4,1.0,18,3.283333333333333,-0.002928538160236527
11223,100040315202500007,1,2.0,3,2.783333333333333,-0.0028820474337659663
11666,100040344202500009,3,0.0,18,1.4666666666666666,-0.002873531389736672
14741,100060404202500006,3,3.0,0,1.9,-0.0027469005686806547
1864,100010085202300008,3,1.0,16,0.5,-0.002712652286736228
5309,100010091202500004,3,1.0,21,0.15,-0.002706242990904495
36834,100271055202500009,3,0.0,7,3.45,-0.002645336517960284
13490,100060425202300004,3,2.0,1,1.7,-0.0026440424474225566
4973,100010149202500006,3,3.0,9,3.15,-0.0026349284459403766
1466,100010118202300012,3,1.0,3,4.05,-0.0025525291621885104
19299,400100580202400001,1,2.0,18,3.7666666666666666,-0.0025004258067988783
7750,100030262202400011,1,2.0,6,1.4,-0.0024877683603118372
1463,100010149202300008,4,3.0,21,2.216666666666667,-0.002395667474138774
9315,100040300202300007,2,2.0,5,4.216666666666667,-0.002375165398255774
6054,100010101202500012,4,2.0,21,3.95,-0.0023318873426849684
10586,100040279202400013,4,1.0,19,2.8,-0.0023163433618501594
14851,100060448202500012,4,3.0,13,3.8666666666666667,-0.002279172692067455
15580,100070458202400003,4,3.0,12,2.9833333333333334,-0.002223223572286437
25575,100150737202500007,2,0.0,21,4.716666666666667,-0.0021910602264147983
6647,100020209202500006,1,1.0,7,4.7,-0.0021805694998234815
22273,100120633202500008,1,1.0,22,3.9,-0.0021340923025815473
11816,300050359202300001,4,0.0,20,4.783333333333333,-0.0020695443883631537
25996,100160755202400001,4,1.0,23,4.916666666666667,-0.002068061792511955
8508,100030248202500010,4,0.0,20,4.833333333333333,-0.002063660856386873
5181,100010041202500006,3,0.0,11,1.7333333333333334,-0.00200813930648458
5930,100010150202500010,1,2.0,7,2.3666666666666667,-0.0019961097582218423
7842,100030265202400009,1,2.0,7,2.5166666666666666,-0.0019961097582218423
19282,400100590202400001,4,2.0,3,3.316666666666667,-0.001961245061510186
7866,100030256202400009,1,1.0,0,4.733333333333333,-0.0019601952617432916
12757,100050366202500001,2,0.0,8,1.2166666666666666,-0.0019399334948877467
25137,100150729202400014,3,1.0,18,4.866666666666666,-0.001914148254903214
25278,100150727202500001,1,3.0,19,2.683333333333333,-0.0019080674240857798
24158,100140695202400010,4,1.0,15,3.5,-0.0019029797154768158
30461,100200872202400008,4,0.0,6,2.4833333333333334,-0.0018990779615440934
24216,100140697202400005,1,2.0,5,1.0833333333333333,-0.0018363803074119556
1674,100010105202300008,4,1.0,5,1.85,-0.0017728110397776664
23236,100130670202500002,2,2.0,13,2.6666666666666665,-0.0017664827122962912
13269,100060426202300001,1,3.0,9,2.8833333333333333,-0.001765461246864719
3418,100010146202400006,2,0.0,1,4.216666666666667,-0.0017459615967596598
36903,100281065202300007,1,1.0,0,4.433333333333334,-0.001710549704527775
6941,100030250202300010,2,1.0,22,2.3333333333333335,-0.001710331332264503
29217,300190846202400001,3,1.0,3,0.16666666666666666,-0.0017086350176387377
25198,100150722202400010,2,1.0,2,0.65,-0.0017051244233060592
19400,100100563202400004,4,2.0,19,4.366666666666666,-0.0016687912455835008
34615,100250996202300007,4,3.0,2,0.8,-0.0016299193851633254
39522,100311120202500009,3,1.0,3,3.9166666666666665,-0.0016115771918188138
38222,100301105202300007,1,0.0,1,2.783333333333333,-0.0015823534875221146
5503,100010043202500008,2,1.0,18,5.0,-0.0015491321068951125
25506,100150740202500004,1,3.0,10,1.4333333333333333,-0.0015001955738938033
34560,100251008202300011,2,0.0,20,4.733333333333333,-0.0014890964065288337
13744,100060405202300013,3,2.0,22,2.466666666666667,-0.001465581599627952
30392,400200888202400001,3,1.0,0,4.316666666666666,-0.0014125891432442694
33855,100240984202300011,1,0.0,3,0.38333333333333336,-0.0013804865958958468
38100,100301101202300003,1,2.0,4,1.8833333333333333,-0.0013797792718082125
8147,100030228202500004,4,3.0,5,0.38333333333333336,-0.0013750620364715305
26370,100160753202500001,1,2.0,11,4.516666666666667,-0.001370939418090411
3432,100010198202400006,1,2.0,1,0.13333333333333333,-0.0013329550271515833
8289,100030231202500005,1,3.0,9,1.4166666666666667,-0.001324891921499649
34733,100251005202400002,1,1.0,3,0.7166666666666667,-0.0013181228833820668
32939,100230943202300008,3,1.0,0,0.5666666666666667,-0.0011771290903900278
29403,100190856202500001,4,1.0,2,4.85,-0.0011727926609667039
16976,100080502202400006,1,1.0,17,4.716666666666667,-0.0011614050321777647
19385,100100585202400006,4,3.0,10,3.433333333333333,-0.001083223547098222
37031,800281067202400001,1,2.0,3,4.75,-0.0010511146102197833
13725,100060424202300013,1,2.0,2,2.5,-0.0010294918229144523
30976,400210898202300001,3,1.0,20,1.2,-0.0009790024312978929
8461,100030228202500007,4,3.0,15,0.4666666666666667,-0.0009494764865179972
18876,100100581202300005,4,3.0,22,1.7333333333333334,-0.0009065111314199292
8909,100040317202300007,2,1.0,22,4.466666666666667,-0.0008959877445053888
9606,100040300202300012,3,0.0,9,1.8333333333333333,-0.0008307082294970458
34706,100251004202400001,3,1.0,4,1.2333333333333334,-0.0007912330017141311
11847,100050392202300002,3,0.0,16,3.2,-0.0007480082830132462
26573,100160748202500008,4,0.0,23,2.8666666666666667,-0.0007277923296599154
12608,100050376202400007,2,2.0,11,2.2333333333333334,-0.0007127662094249532
4771,100010090202500005,1,2.0,12,4.433333333333334,-0.0007001367298278272
38810,100311132202300005,1,2.0,14,2.4166666666666665,-0.00069303929413711
20004,300100590202500002,2,2.0,11,3.0,-0.0006725254909706324
2891,100010192202400008,1,2.0,7,3.35,-0.0006303141970633863
27280,100170788202400008,4,1.0,6,2.566666666666667,-0.0006164809301503205
31150,100210905202300006,4,3.0,1,4.016666666666667,-0.0005924274083396464
5204,100010177202500004,1,3.0,8,2.15,-0.0005275488000110462
1243,100010124202300008,3,1.0,20,2.05,-0.0005252822923603739
25781,300160753202300002,3,0.0,18,1.8166666666666667,-0.0005036595610253825
21839,100120633202400005,1,0.0,18,0.7666666666666667,-0.0004857012631642732
15307,400070455202300001,1,2.0,13,2.533333333333333,-0.0004436046917521974
28613,300180823202500001,1,1.0,3,4.55,-0.0004179270937495483
4803,100010179202500005,1,1.0,3,4.583333333333333,-0.0004179270937495483
38666,100301105202500010,1,2.0,2,1.9666666666666666,-0.0003623711584105349
17705,100090539202300004,2,0.0,23,4.883333333333334,-0.0003586079836283007
15633,800070487202400001,3,1.0,2,3.1,-0.0003554577723996477
7727,100030235202400010,2,1.0,20,3.85,-0.00034204807383397817
31860,100220932202300002,2,0.0,0,1.9833333333333334,-0.00028112589170814495
20301,100110610202300009,2,1.0,22,0.5,-0.00026711417751268396
6034,100010075202500009,1,1.0,18,4.566666666666666,-0.00024701125293991044
4057,100010136202400013,1,1.0,22,1.2333333333333334,-0.000235653704615868
20037,100100587202500009,3,0.0,11,2.0166666666666666,-0.00018555916927309735
32390,800220934202500001,1,1.0,7,0.3,-0.0001093916140223472
19259,100100563202400002,4,3.0,3,4.466666666666667,-9.780181605578697e-05
14881,100060416202500005,3,2.0,6,1.05,-8.329726643940827e-05
