CaseMasterID,CrimeNo,DistrictName,subhead,GravityOffenceID,CrimeRegisteredDate,risk_score
5856,100010093202500008,Bengaluru Urban,Cheating,2,2025-12-02,0.3429220861651068
12935,100050358202500003,Kalaburagi,Cheating,2,2025-12-13,0.34282197738083575
39586,100311110202500009,Vijayanagara,Burglary,2,2025-10-12,0.34276814008217277
14468,100060415202500002,Tumakuru,Criminal Breach of Trust,2,2025-11-06,0.342371491190603
35758,100261022202500003,Uttara Kannada,Burglary,2,2025-10-02,0.3416008740696555
25313,100150730202500003,Bidar,Grievous Hurt,2,2025-12-26,0.34155927885165394
4348,100010162202500002,Bengaluru Urban,Burglary,2,2025-10-26,0.34142507626351665
11499,100040308202500007,Belagavi,Robbery,2,2025-10-14,0.34097571491457784
4664,100010180202500008,Bengaluru Urban,Cheating,2,2025-10-25,0.3409637646816939
35995,100261018202500011,Uttara Kannada,Burglary,2,2025-11-18,0.34081150056539244
19649,100100561202500001,Dakshina Kannada,Cheating,2,2025-12-08,0.34077571239664156
6718,100020217202500011,Bengaluru Rural,Criminal Breach of Trust,2,2025-12-13,0.34010907864897866
11445,100040322202500011,Belagavi,Simple Hurt,2,2025-10-29,0.3400847121023631
16023,100070468202500003,Ballari,Cheating,2,2025-12-22,0.34007992003772763
5370,800010160202500004,Bengaluru Urban,Auto Theft,2,2025-12-14,0.3400633201738741
32584,300220934202500001,Koppal,Theft,2,2025-12-28,0.33965226265890475
16103,800070467202500001,Ballari,Burglary,2,2025-10-03,0.33905006297985635
27621,100170776202500009,Chitradurga,Cheating,2,2025-11-28,0.3389730255923813
23455,100130664202500013,Hassan,Auto Theft,2,2025-10-25,0.33889139193429724
5675,100010193202500009,Bengaluru Urban,Grievous Hurt,2,2025-11-07,0.33875049499614507
16350,300070449202500001,Ballari,Cheating,2,2025-11-12,0.33855988571396417
16009,100070476202500002,Ballari,Cheating,2,2025-11-27,0.3384209387752138
25573,100150719202500006,Bidar,Criminal Breach of Trust (Financial),2,2025-10-18,0.3383504498321276
16275,100070479202500011,Ballari,Cheating,2,2025-10-18,0.33826624379038245
25307,100150726202500001,Bidar,Arson,2,2025-12-19,0.33822583434725306
33579,400230942202500001,Haveri,Burglary,2,2025-12-22,0.33730046173239564
11191,100040334202500010,Belagavi,Burglary,2,2025-10-14,0.33728424887817904
11399,100040307202500010,Belagavi,Simple Hurt,2,2025-10-09,0.3369393618533976
20068,100100559202500011,Dakshina Kannada,Theft,2,2025-12-02,0.3367560111655339
18701,100090544202500007,Dharwad,Cheating,2,2025-12-26,0.3365475182713765
31730,100210914202500010,Chikkamagaluru,Criminal Breach of Trust (Financial),2,2025-10-12,0.3361641359560649
30882,100200874202500012,Davanagere,Burglary,2,2025-12-06,0.3360501404489144
23401,100130670202500009,Hassan,Auto Theft,2,2025-11-05,0.33564862560659137
39467,100311131202500011,Vijayanagara,Cheating,2,2025-12-09,0.335426767909334
23391,100130678202500010,Hassan,Unlawful Assembly,2,2025-10-15,0.33535702917112764
5703,100010111202500013,Bengaluru Urban,Burglary,2,2025-12-27,0.3352670447183176
18724,100090546202500012,Dharwad,Robbery,2,2025-12-19,0.335247550969565
14697,100060421202500005,Tumakuru,Criminal Breach of Trust,2,2025-11-11,0.33522805207290857
22120,800120632202500001,Mandya,Criminal Breach of Trust,2,2025-11-24,0.33511359429375126
25455,100150740202500003,Bidar,Attempt to Murder,1,2025-10-22,0.3349507025645979
27781,100170800202500012,Chitradurga,POCSO Offence,1,2025-12-05,0.3349246361569713
16011,100070469202500004,Ballari,Cheating,2,2025-10-26,0.33450808117430625
28599,100180817202500004,Kolar,Criminal Breach of Trust (Financial),2,2025-10-10,0.33437361764269213
35018,100251000202500002,Gadag,Cheating,2,2025-11-12,0.3343027085015621
28716,100180817202500006,Kolar,Cheating,2,2025-12-10,0.3341271044693293
22161,100120631202500007,Mandya,Counterfeiting,2,2025-11-15,0.33403901308907624
28611,800180832202500001,Kolar,Criminal Breach of Trust (Financial),2,2025-11-16,0.3340138718513682
22255,400120646202500001,Mandya,Cruelty by Husband/Relatives,2,2025-11-03,0.33393140536876526
26706,100160757202500009,Bagalkote,Criminal Breach of Trust,2,2025-12-12,0.33375999460210654
4302,100010104202500004,Bengaluru Urban,Burglary,2,2025-10-22,0.3336846871610425
6553,100020217202500002,Bengaluru Rural,Criminal Breach of Trust (Financial),2,2025-10-05,0.3335414546889904
4792,300010157202500003,Bengaluru Urban,Cheating,2,2025-11-07,0.3335004721605599
4472,100010151202500004,Bengaluru Urban,Burglary,2,2025-11-17,0.33348989653467426
5571,100010119202500010,Bengaluru Urban,Burglary,2,2025-11-01,0.3333334659047737
16261,100070452202500005,Ballari,Criminal Breach of Trust (Financial),2,2025-11-26,0.3331789727879202
5206,100010043202500006,Bengaluru Urban,Rape,1,2025-12-06,0.3330764969323615
25285,400150727202500001,Bidar,Cruelty by Husband/Relatives,2,2025-10-12,0.33303593242461504
27635,100170795202500007,Chitradurga,Theft,2,2025-12-21,0.3329448649210507
16118,100070473202500005,Ballari,Auto Theft,2,2025-10-11,0.33229109306153737
19983,800100586202500002,Dakshina Kannada,Cheating,2,2025-12-27,0.3322484871122448
16332,100070457202500012,Ballari,Cheating,2,2025-12-03,0.33218993389533286
10910,100040333202500002,Belagavi,Simple Hurt,2,2025-10-15,0.33218669869533385
18533,100090541202500005,Dharwad,Robbery,2,2025-10-11,0.33146386970082276
37869,100291087202500004,Chikkaballapura,Simple Hurt,2,2025-11-15,0.33137748439485504
23493,800130657202500002,Hassan,Arson,2,2025-10-14,0.33119202883591525
33608,100230960202500008,Haveri,Simple Hurt,2,2025-12-09,0.33117134196114384
12860,100050375202500003,Kalaburagi,Robbery,2,2025-12-17,0.33114178960637314
4423,100010104202500005,Bengaluru Urban,Counterfeiting,2,2025-12-12,0.33105512065205045
20024,100100573202500013,Dakshina Kannada,Simple Hurt,2,2025-12-03,0.33091979970325447
11366,100040285202500007,Belagavi,Cheating,2,2025-12-13,0.3309133649270535
14523,100060432202500005,Tumakuru,Criminal Breach of Trust (Financial),2,2025-11-19,0.3308799344191117
4333,100010112202500001,Bengaluru Urban,Grievous Hurt,2,2025-10-16,0.33071098914752173
22152,100120648202500005,Mandya,Criminal Breach of Trust (Financial),2,2025-11-12,0.3303496924806064
22266,100120625202500008,Mandya,Grievous Hurt,2,2025-11-28,0.3302778309416354
32650,100220930202500009,Koppal,Insult to Modesty of Women,2,2025-11-06,0.3297682628276239
33492,100230959202500006,Haveri,Criminal Breach of Trust (Financial),2,2025-12-14,0.3292790294229765
19836,300100587202500002,Dakshina Kannada,Theft,2,2025-12-01,0.32885951372345096
11424,100040301202500013,Belagavi,Criminal Breach of Trust (Financial),2,2025-10-07,0.3287590359472435
15987,100070463202500003,Ballari,Burglary,2,2025-12-27,0.3285629238608231
6723,800020217202500002,Bengaluru Rural,Counterfeiting,2,2025-11-04,0.3280583549645809
35934,100261032202500006,Uttara Kannada,Simple Hurt,2,2025-11-13,0.3280264733423503
16096,100070466202500004,Ballari,Burglary,2,2025-12-14,0.3274765624004546
33491,300230963202500001,Haveri,Cheating,2,2025-12-06,0.32712718140713903
4222,100010103202500002,Bengaluru Urban,Rape,1,2025-10-18,0.326498716926052
31620,100210915202500010,Chikkamagaluru,Auto Theft,2,2025-10-04,0.326482695241144
11157,100040329202500005,Belagavi,Robbery,2,2025-10-20,0.32632815806790116
39600,800311122202500001,Vijayanagara,Burglary,2,2025-11-22,0.3262359490436406
16274,100070474202500008,Ballari,Burglary,2,2025-10-03,0.32622471389539676
23193,100130673202500003,Hassan,Criminal Breach of Trust,2,2025-11-09,0.32596814980542
35767,800261031202500001,Uttara Kannada,Cheating,2,2025-10-26,0.3257813814947218
29476,800190851202500001,Udupi,Rape,1,2025-10-15,0.3255442843341609
34258,100240986202500003,Chamarajanagara,Simple Hurt,2,2025-12-27,0.32544527309142485
15923,100070484202500001,Ballari,Burglary,2,2025-12-07,0.32511803825371816
12834,100050372202500002,Kalaburagi,Cheating,2,2025-11-19,0.3248705069985304
4630,100010032202500005,Bengaluru Urban,Culpable Homicide Not Amounting to Murder,2,2025-11-10,0.32480223970789623
21169,100110611202500016,Shivamogga,Robbery,2,2025-12-23,0.32460750585821657
13145,300050377202500002,Kalaburagi,Criminal Breach of Trust,2,2025-10-07,0.3242513857043859
34943,800250998202500001,Gadag,Criminal Breach of Trust (Financial),2,2025-10-12,0.3240435864497166
18391,100090542202500002,Dharwad,Criminal Breach of Trust (Financial),2,2025-10-17,0.32367767152065896
6652,100020203202500010,Bengaluru Rural,Cheating,2,2025-10-12,0.3234032062040169
13031,100050388202500006,Kalaburagi,Simple Hurt,2,2025-10-16,0.3231595162370583
22347,100120640202500010,Mandya,Robbery,2,2025-11-13,0.323091175943055
4087,100010179202500001,Bengaluru Urban,Cheating,2,2025-11-12,0.3230161183238903
38620,100301102202500007,Ramanagara,Criminal Breach of Trust,2,2025-10-26,0.32250201477856644
16205,100070486202500007,Ballari,Assault on Women (Outrage Modesty),2,2025-10-25,0.3216542695994523
5668,100010140202500012,Bengaluru Urban,Grievous Hurt,2,2025-10-08,0.3215326708793994
36724,100271038202500007,Yadgir,Simple Hurt,2,2025-11-25,0.32129598296228684
19952,800100579202500002,Dakshina Kannada,Cheating,2,2025-12-27,0.32123789685764836
14717,100060432202500009,Tumakuru,Culpable Homicide Not Amounting to Murder,2,2025-12-09,0.31929624074667035
34997,100251006202500008,Gadag,Arson,2,2025-12-10,0.3189332012849226
30741,100200870202500006,Davanagere,Cheating,2,2025-10-26,0.3187388036537653
19798,100100576202500002,Dakshina Kannada,Cyber Fraud,2,2025-12-26,0.3185290526801112
23359,100130664202500007,Hassan,Simple Hurt,2,2025-11-03,0.31783420591621514
17567,100080516202500010,Vijayapura,Theft,2,2025-12-03,0.3174813182641104
30899,100200879202500011,Davanagere,Rape,1,2025-10-15,0.3170052398829055
16095,100070449202500003,Ballari,Criminal Breach of Trust (Financial),2,2025-11-19,0.3166267820236366
11026,800040351202500001,Belagavi,Criminal Breach of Trust,2,2025-12-04,0.31643529870495685
23252,100130664202500005,Hassan,Auto Theft,2,2025-10-13,0.316121503638362
14966,100060447202500009,Tumakuru,Criminal Breach of Trust,2,2025-10-14,0.31595262648436645
32581,100220931202500006,Koppal,Rape,1,2025-11-02,0.31586928297063843
11261,100040301202500010,Belagavi,Excise Act Offence,2,2025-12-14,0.31552347642534084
35753,100261022202500001,Uttara Kannada,POCSO Offence,1,2025-11-11,0.3154217424251839
16246,300070476202500002,Ballari,Theft,2,2025-11-13,0.3153320702863656
5828,100010049202500007,Bengaluru Urban,Simple Hurt,2,2025-10-06,0.3152826654701883
39542,100311124202500012,Vijayanagara,Burglary,2,2025-11-26,0.3150566684354638
31511,100210911202500001,Chikkamagaluru,Burglary,2,2025-12-05,0.31491146197718006
18487,100090523202500002,Dharwad,Robbery,2,2025-12-02,0.31482469099474203
14843,100060432202500013,Tumakuru,Burglary,2,2025-12-28,0.31472094045808446
17211,100080499202500001,Vijayapura,Robbery,2,2025-10-20,0.31371356861661515
13259,100050370202500011,Kalaburagi,Burglary,2,2025-12-21,0.3134920555414024
5367,100010146202500010,Bengaluru Urban,Cheating,2,2025-12-07,0.31334749130632755
28761,100180818202500008,Kolar,Theft,2,2025-11-18,0.3133270054401014
24583,100140705202500015,Raichur,Robbery,2,2025-12-01,0.3131480791800861
22142,100120648202500004,Mandya,Robbery,2,2025-12-26,0.31303209803185067
37976,100291080202500009,Chikkaballapura,Arms Act Offence,2,2025-11-17,0.31288858915491957
33691,100230965202500015,Haveri,Simple Hurt,2,2025-11-11,0.312850580349843
20085,100100586202500012,Dakshina Kannada,Grievous Hurt,2,2025-10-07,0.312820892492454
4783,100010095202500003,Bengaluru Urban,Burglary,2,2025-12-01,0.31272303125329637
14921,100060429202500012,Tumakuru,Burglary,2,2025-11-10,0.3125253121443563
4754,100010139202500003,Bengaluru Urban,Attempt to Murder,1,2025-12-22,0.3124774105188453
12884,300050391202500001,Kalaburagi,Excise Act Offence,2,2025-11-28,0.3120066961500691
18410,100090533202500001,Dharwad,Criminal Breach of Trust,2,2025-12-24,0.3119961078578218
34297,100240974202500003,Chamarajanagara,Arson,2,2025-10-28,0.31189405847683754
6707,100020202202500006,Bengaluru Rural,Criminal Breach of Trust (Financial),2,2025-10-07,0.3113028883005775
20021,100100587202500008,Dakshina Kannada,Theft,2,2025-12-20,0.3112651263612072
19980,100100580202500009,Dakshina Kannada,Counterfeiting,2,2025-12-21,0.3111670946355929
10950,100040279202500003,Belagavi,Criminal Breach of Trust,2,2025-11-07,0.31103716666916686
19867,100100558202500007,Dakshina Kannada,Burglary,2,2025-10-05,0.311012247218852
38683,100301095202500012,Ramanagara,Criminal Breach of Trust (Financial),2,2025-10-25,0.3107049529894347
17338,100080507202500002,Vijayapura,Grievous Hurt,2,2025-11-22,0.3106639946893423
14689,100060432202500008,Tumakuru,Cheating,2,2025-12-19,0.31060525337575545
31766,400210913202500004,Chikkamagaluru,Simple Hurt,2,2025-10-04,0.3100260396993026
33570,300230953202500001,Haveri,Attempt to Murder,1,2025-11-08,0.3099945841942023
31616,100210910202500003,Chikkamagaluru,Arms Act Offence,2,2025-12-06,0.309818185197847
30681,100200860202500007,Davanagere,Burglary,2,2025-12-16,0.3098118767240078
32421,100220940202500003,Koppal,Criminal Breach of Trust (Financial),2,2025-11-25,0.3096371370021994
17428,100080521202500009,Vijayapura,Grievous Hurt,2,2025-11-18,0.30940911265164217
34944,100250994202500007,Gadag,Kidnapping & Abduction,1,2025-11-02,0.3088667124117585
14820,100060406202500010,Tumakuru,Simple Hurt,2,2025-12-24,0.30860873496065416
16142,300070466202500001,Ballari,Burglary,2,2025-11-16,0.30856892852629875
11053,300040305202500002,Belagavi,Criminal Breach of Trust (Financial),2,2025-10-11,0.3085328251774895
18736,100090547202500012,Dharwad,Insult to Modesty of Women,2,2025-12-13,0.30814025942306744
32419,100220921202500004,Koppal,Theft,2,2025-10-20,0.30783806457892277
11356,100040286202500004,Belagavi,Arson,2,2025-12-01,0.3076056397110988
20910,100110621202500002,Shivamogga,Criminal Breach of Trust,2,2025-10-26,0.30760302555216984
10744,100040327202500001,Belagavi,Criminal Breach of Trust,2,2025-10-21,0.3073634072448314
4159,100010035202500003,Bengaluru Urban,Theft,2,2025-10-17,0.3060421014866335
28508,100180809202500004,Kolar,Cheating,2,2025-11-03,0.3058933669206983
17515,100080507202500010,Vijayapura,Simple Hurt,2,2025-10-10,0.305683600660992
32387,100220918202500001,Koppal,Simple Hurt,2,2025-10-07,0.3055349832622649
30559,100200884202500001,Davanagere,Cheating,2,2025-10-04,0.3054407531617601
5102,100010041202500005,Bengaluru Urban,Insult to Modesty of Women,2,2025-12-02,0.3051972150078972
4565,100010050202500006,Bengaluru Urban,Cheating,2,2025-11-02,0.30512794271599447
17423,100080490202500004,Vijayapura,Cruelty by Husband/Relatives,2,2025-10-18,0.30484984055046277
22325,100120638202500010,Mandya,Robbery,2,2025-10-13,0.3048201731568497
37845,400291082202500001,Chikkaballapura,Criminal Breach of Trust (Financial),2,2025-11-01,0.3039843617560454
16342,800070485202500004,Ballari,Robbery,2,2025-11-07,0.30394111942597907
28545,100180817202500003,Kolar,Robbery,2,2025-11-03,0.303287579728295
13107,100050379202500005,Kalaburagi,Simple Hurt,2,2025-12-21,0.30327910548642106
13126,100050385202500012,Kalaburagi,Theft,2,2025-11-14,0.30324289334257726
37187,100281062202500009,Kodagu,Dacoity,1,2025-12-25,0.3030263251993929
4375,800010038202500001,Bengaluru Urban,Burglary,2,2025-10-03,0.3028505428129233
26427,100160768202500003,Bagalkote,NDPS Offence,2,2025-12-14,0.3028504232794651
17499,100080506202500007,Vijayapura,Arson,2,2025-11-07,0.3026635636908678
27759,100170793202500012,Chitradurga,Robbery,2,2025-10-27,0.3024327598235638
11675,400040315202500001,Belagavi,Rape,1,2025-11-13,0.301778340388828
17344,100080521202500006,Vijayapura,Arson,2,2025-11-25,0.3007994236716427
33436,100230969202500004,Haveri,Theft,2,2025-12-13,0.3007346772996304
5173,100010037202500006,Bengaluru Urban,Cheating,2,2025-12-16,0.3007168459396595
4878,100010074202500002,Bengaluru Urban,Simple Hurt,2,2025-10-13,0.3000688406530052
5890,100010094202500012,Bengaluru Urban,Criminal Breach of Trust (Financial),2,2025-12-28,0.29982982872484565
30583,100200860202500001,Davanagere,Burglary,2,2025-10-05,0.29959670646425446
30736,100200889202500004,Davanagere,Dowry Death,1,2025-10-05,0.2995244581714567
29591,100190858202500005,Udupi,Simple Hurt,2,2025-12-06,0.29920327013150316
26517,100160762202500004,Bagalkote,Counterfeiting,2,2025-10-07,0.2984551894966023
10719,100040356202500003,Belagavi,Criminal Breach of Trust,2,2025-12-12,0.2981556093021841
37836,100291082202500002,Chikkaballapura,Simple Hurt,2,2025-12-26,0.297923481837117
18418,300090528202500001,Dharwad,Criminal Breach of Trust (Financial),2,2025-12-18,0.29782860238984143
4401,800010053202500001,Bengaluru Urban,Arms Act Offence,2,2025-11-26,0.29758154591054264
36019,100261032202500011,Uttara Kannada,NDPS Offence,2,2025-11-11,0.2973571510725815
16312,100070465202500007,Ballari,Robbery,2,2025-11-17,0.29672714178066617
34275,300240991202500001,Chamarajanagara,Criminal Breach of Trust (Financial),2,2025-11-20,0.29615211942674374
19788,100100577202500008,Dakshina Kannada,Grievous Hurt,2,2025-11-05,0.2955426144024968
25503,100150720202500009,Bidar,Insult to Modesty of Women,2,2025-10-12,0.2954745529535952
38051,100291072202500012,Chikkaballapura,Arms Act Offence,2,2025-12-17,0.29545865309662545
19994,100100573202500010,Dakshina Kannada,Cheating,2,2025-12-08,0.2948642458784656
37935,100291075202500010,Chikkaballapura,Burglary,2,2025-10-12,0.29474315830723585
5487,100010101202500004,Bengaluru Urban,Grievous Hurt,2,2025-11-20,0.29470247972323743
29561,300190837202500002,Udupi,Robbery,2,2025-11-14,0.2944863508008107
22217,300120647202500001,Mandya,Arms Act Offence,2,2025-12-27,0.2940304537953484
23285,100130670202500004,Hassan,Criminal Breach of Trust (Financial),2,2025-12-07,0.29378925324736854
15992,100070480202500002,Ballari,Simple Hurt,2,2025-10-16,0.29378574055002804
39509,100311122202500011,Vijayanagara,Criminal Breach of Trust,2,2025-12-03,0.2931521226334414
38615,100301099202500006,Ramanagara,Robbery,2,2025-12-13,0.2928387168218781
14988,100060417202500008,Tumakuru,Simple Hurt,2,2025-10-20,0.29277817065720946
29618,100190847202500006,Udupi,Burglary,2,2025-10-24,0.2927770652442369
5660,100010167202500014,Bengaluru Urban,Arson,2,2025-12-03,0.29265250114706626
26719,100160747202500012,Bagalkote,Criminal Breach of Trust,2,2025-12-09,0.2924264298771843
35974,100261010202500009,Uttara Kannada,Cheating,2,2025-12-23,0.2923834380667824
5544,100010049202500005,Bengaluru Urban,Criminal Breach of Trust (Financial),2,2025-11-13,0.29228252228487056
29653,100190851202500016,Udupi,Grievous Hurt,2,2025-11-29,0.2922358308184665
16197,100070466202500006,Ballari,Simple Hurt,2,2025-11-07,0.2921754029330249
14774,100060402202500008,Tumakuru,Criminal Breach of Trust,2,2025-12-17,0.2916572114598635
23251,100130661202500004,Hassan,Criminal Breach of Trust,2,2025-12-01,0.2916526233758757
19762,100100560202500002,Dakshina Kannada,Burglary,2,2025-10-29,0.29155800877986005
12843,100050386202500003,Kalaburagi,Grievous Hurt,2,2025-11-28,0.2913015961570945
24405,100140691202500001,Raichur,Dowry Death,1,2025-10-13,0.2901393801110187
32513,300220932202500002,Koppal,Criminal Breach of Trust (Financial),2,2025-10-22,0.2896418896366476
5526,100010069202500007,Bengaluru Urban,Grievous Hurt,2,2025-10-23,0.28942653551887193
12737,100050389202500001,Kalaburagi,Criminal Breach of Trust,2,2025-12-13,0.28938273610398196
39414,100311119202500004,Vijayanagara,Counterfeiting,2,2025-11-17,0.28925413840330677
37118,100281060202500008,Kodagu,Simple Hurt,2,2025-12-14,0.2892509963568828
16253,100070481202500011,Ballari,Cheating,2,2025-10-27,0.2891686118591443
4386,800010106202500001,Bengaluru Urban,Grievous Hurt,2,2025-11-18,0.2890788440765356
21194,100110593202500010,Shivamogga,Counterfeiting,2,2025-12-01,0.28903833843793075
24363,800140693202500001,Raichur,Dacoity,1,2025-12-17,0.2883855213228784
37856,100291077202500006,Chikkaballapura,Criminal Breach of Trust,2,2025-12-07,0.28820965699304124
4777,100010056202500004,Bengaluru Urban,Arson,2,2025-11-11,0.28785395121967283
28465,100180812202500001,Kolar,Robbery,2,2025-12-09,0.2874273526245668
31584,100210916202500004,Chikkamagaluru,Auto Theft,2,2025-12-01,0.2873624852142929
32375,100220935202500001,Koppal,Robbery,2,2025-11-26,0.287242155367666
23199,100130679202500001,Hassan,Arson,2,2025-11-25,0.2871163734242175
5463,100010179202500008,Bengaluru Urban,Grievous Hurt,2,2025-10-26,0.2867640928384018
14667,100060411202500002,Tumakuru,Robbery,2,2025-11-13,0.28658265858524806
38024,100291068202500009,Chikkaballapura,Robbery,2,2025-10-08,0.2865554035646926
18745,100090540202500011,Dharwad,Robbery,2,2025-11-21,0.28634718585043956
25586,100150717202500011,Bidar,Simple Hurt,2,2025-12-10,0.28612184061481916
20922,100110612202500003,Shivamogga,Dacoity,1,2025-12-29,0.28583081251469244
6582,100020204202500004,Bengaluru Rural,Simple Hurt,2,2025-10-04,0.28531052267628826
12847,100050400202500003,Kalaburagi,Dacoity,1,2025-10-03,0.285012243822756
26625,100160765202500003,Bagalkote,Cruelty by Husband/Relatives,2,2025-12-26,0.2839409806851013
15965,100070479202500001,Ballari,Assault on Women (Outrage Modesty),2,2025-12-17,0.28335597892474446
35066,100251003202500011,Gadag,Riots,2,2025-12-27,0.2832701573861704
38006,100291086202500011,Chikkaballapura,Arson,2,2025-12-02,0.2830022781194321
12802,100050385202500001,Kalaburagi,Burglary,2,2025-12-01,0.2827159118773104
27650,100170786202500007,Chitradurga,Criminal Breach of Trust,2,2025-12-28,0.2824848919863402
19710,100100556202500003,Dakshina Kannada,Burglary,2,2025-11-25,0.28215441520550094
4781,100010200202500002,Bengaluru Urban,Excise Act Offence,2,2025-12-11,0.28202969390380483
25496,100150719202500004,Bidar,Criminal Breach of Trust (Financial),2,2025-10-02,0.28185710300489514
13001,100050388202500005,Kalaburagi,Burglary,2,2025-10-12,0.28166358059989877
39473,100311128202500009,Vijayanagara,Cheating,2,2025-10-26,0.28144423535045177
26494,100160771202500006,Bagalkote,Assault on Women (Outrage Modesty),2,2025-11-17,0.28100325625109734
29411,100190851202500002,Udupi,Simple Hurt,2,2025-12-02,0.2802325853357813
19757,100100577202500006,Dakshina Kannada,Robbery,2,2025-12-03,0.28009490899939
14848,100060418202500008,Tumakuru,Rape,1,2025-11-21,0.28002021870720195
35043,100251003202500010,Gadag,Criminal Breach of Trust,2,2025-11-20,0.2799595086686233
13087,100050362202500009,Kalaburagi,Attempt to Murder,1,2025-11-28,0.2799302917482338
5564,100010123202500008,Bengaluru Urban,Robbery,2,2025-11-16,0.279927008566746
20895,100110604202500001,Shivamogga,Robbery,2,2025-11-04,0.2797026033265665
18663,100090548202500017,Dharwad,Criminal Breach of Trust,2,2025-10-21,0.2791962133117125
23456,300130658202500002,Hassan,Criminal Breach of Trust,2,2025-12-26,0.27856151348266806
5987,100010112202500011,Bengaluru Urban,Arson,2,2025-10-25,0.27759735530106566
30716,100200870202500004,Davanagere,Grievous Hurt,2,2025-12-15,0.277430450671982
39358,100311127202500002,Vijayanagara,Robbery,2,2025-11-28,0.27739580620508475
33615,100230968202500006,Haveri,Dacoity,1,2025-10-03,0.2772752433480228
4304,100010121202500001,Bengaluru Urban,Criminal Breach of Trust,2,2025-11-14,0.27649337282901393
37969,100291075202500012,Chikkaballapura,Criminal Breach of Trust,2,2025-11-21,0.27563438189536454
14688,100060437202500005,Tumakuru,Robbery,2,2025-10-20,0.27523403452182127
25349,100150731202500003,Bidar,Robbery,2,2025-11-10,0.27503339404272703
16327,100070464202500012,Ballari,Cheating,2,2025-11-19,0.274973860032114
24469,100140702202500008,Raichur,Arson,2,2025-12-12,0.27446870133033757
14471,100060445202500001,Tumakuru,Insult to Modesty of Women,2,2025-11-16,0.2742056942386039
33561,100230960202500005,Haveri,Criminal Breach of Trust,2,2025-10-21,0.2740548556508449
16046,100070487202500002,Ballari,NDPS Offence,2,2025-12-21,0.27397538658192333
10820,100040339202500002,Belagavi,Grievous Hurt,2,2025-12-25,0.27265407196889924
34292,100240980202500006,Chamarajanagara,Robbery,2,2025-10-06,0.2726031899520059
11674,100040295202500011,Belagavi,Criminal Breach of Trust,2,2025-12-17,0.2725847102416605
8430,100030267202500010,Mysuru,Arson,2,2025-12-17,0.2724747789192273
5287,100010104202500009,Bengaluru Urban,Cheating,2,2025-10-19,0.27219309501401207
16202,100070470202500009,Ballari,Simple Hurt,2,2025-11-14,0.27183048174840746
11597,800040339202500002,Belagavi,Assault on Women (Outrage Modesty),2,2025-10-09,0.2717419661990395
26701,300160757202500003,Bagalkote,POCSO Offence,1,2025-11-19,0.27152826517311696
4685,800010069202500001,Bengaluru Urban,NDPS Offence,2,2025-11-13,0.2713716735765242
33503,100230963202500004,Haveri,Theft,2,2025-11-19,0.27070030272192824
14874,100060404202500008,Tumakuru,Robbery,2,2025-11-28,0.2704836116809884
25530,100150732202500006,Bidar,NDPS Offence,2,2025-10-05,0.2704159238005988
5749,100010194202500009,Bengaluru Urban,Arson,2,2025-11-28,0.2698513757789271
24537,100140697202500012,Raichur,Arms Act Offence,2,2025-12-01,0.2697900357597241
31518,100210897202500002,Chikkamagaluru,Rape,1,2025-12-06,0.26969111474666346
14482,100060436202500002,Tumakuru,Insult to Modesty of Women,2,2025-12-11,0.26960197871403674
4965,100010055202500006,Bengaluru Urban,Grievous Hurt,2,2025-11-22,0.26863654031835094
21235,800110621202500003,Shivamogga,Cruelty by Husband/Relatives,2,2025-10-18,0.26795522878112543
8202,100030256202500003,Mysuru,NDPS Offence,2,2025-12-07,0.2678325630743292
17236,100080506202500002,Vijayapura,Criminal Breach of Trust,2,2025-11-27,0.2675169577353533
19885,100100588202500009,Dakshina Kannada,Counterfeiting,2,2025-10-24,0.26639929629909287
19682,100100563202500001,Dakshina Kannada,Auto Theft,2,2025-12-27,0.2659567271949766
34437,100240983202500010,Chamarajanagara,Dacoity,1,2025-10-13,0.2657306442513007
34366,100240982202500004,Chamarajanagara,Cruelty by Husband/Relatives,2,2025-11-23,0.26542897886070105
26366,100160756202500002,Bagalkote,Criminal Breach of Trust,2,2025-12-10,0.26523517033740407
16354,100070478202500014,Ballari,Cheating,2,2025-12-01,0.2650046754110594
10713,100040295202500002,Belagavi,Criminal Breach of Trust,2,2025-10-05,0.2645513280861206
36738,100271052202500004,Yadgir,Robbery,2,2025-10-20,0.2643525616344139
14823,100060421202500008,Tumakuru,Dacoity,1,2025-12-16,0.2637378407457623
4223,100010173202500001,Bengaluru Urban,Criminal Breach of Trust,2,2025-12-14,0.2632834426828816
5569,100010169202500007,Bengaluru Urban,Criminal Breach of Trust,2,2025-11-17,0.26271298158222955
11523,100040321202500011,Belagavi,Cheating,2,2025-12-09,0.26270842336155836
5644,300010086202500001,Bengaluru Urban,Simple Hurt,2,2025-11-16,0.26256470572953117
32549,100220936202500006,Koppal,Criminal Breach of Trust (Financial),2,2025-10-04,0.26244345911543315
37878,100291074202500006,Chikkaballapura,Simple Hurt,2,2025-12-12,0.2618977477115947
11230,100040273202500011,Belagavi,Cheating,2,2025-12-20,0.2614600681851292
26476,100160755202500008,Bagalkote,Kidnapping & Abduction,1,2025-11-04,0.2612336015088508
24487,100140705202500010,Raichur,Criminal Breach of Trust,2,2025-10-26,0.26096567416992883
11262,100040329202500006,Belagavi,Robbery,2,2025-12-25,0.2605221401821828
