UnitID,UnitName,TypeID,ParentUnit,NationalityID,StateID,DistrictID,Active
1029,Uttara Kannada PS-20,5,26.0,1,1,26,1
1030,Uttara Kannada PS-21,5,26.0,1,1,26,1
1031,Uttara Kannada PS-22,5,26.0,1,1,26,1
1032,Uttara Kannada PS-23,5,26.0,1,1,26,1
1033,Uttara Kannada PS-24,5,26.0,1,1,26,1
1034,Uttara Kannada PS-25,5,26.0,1,1,26,1
1035,Uttara Kannada PS-26,5,26.0,1,1,26,1
1036,Uttara Kannada PS-27,5,26.0,1,1,26,1
1037,Yadgir PS-1,5,27.0,1,1,27,1
1038,Yadgir PS-2,5,27.0,1,1,27,1
1039,Yadgir PS-3,5,27.0,1,1,27,1
1040,Yadgir PS-4,5,27.0,1,1,27,1
1041,Yadgir PS-5,5,27.0,1,1,27,1
1042,Yadgir PS-6,5,27.0,1,1,27,1
1043,Yadgir PS-7,5,27.0,1,1,27,1
1044,Yadgir PS-8,5,27.0,1,1,27,1
1045,Yadgir PS-9,5,27.0,1,1,27,1
1046,Yadgir PS-10,5,27.0,1,1,27,1
1047,Yadgir PS-11,5,27.0,1,1,27,1
1048,Yadgir PS-12,5,27.0,1,1,27,1
1049,Yadgir PS-13,5,27.0,1,1,27,1
1050,Yadgir PS-14,5,27.0,1,1,27,1
1051,Yadgir PS-15,5,27.0,1,1,27,1
1052,Yadgir PS-16,5,27.0,1,1,27,1
1053,Yadgir PS-17,5,27.0,1,1,27,1
1054,Yadgir PS-18,5,27.0,1,1,27,1
1055,Yadgir PS-19,5,27.0,1,1,27,1
1056,Yadgir PS-20,5,27.0,1,1,27,1
1057,Yadgir PS-21,5,27.0,1,1,27,1
1058,Kodagu PS-1,5,28.0,1,1,28,1
1059,Kodagu PS-2,5,28.0,1,1,28,1
1060,Kodagu PS-3,5,28.0,1,1,28,1
1061,Kodagu PS-4,5,28.0,1,1,28,1
1062,Kodagu PS-5,5,28.0,1,1,28,1
1063,Kodagu PS-6,5,28.0,1,1,28,1
1064,Kodagu PS-7,5,28.0,1,1,28,1
1065,Kodagu PS-8,5,28.0,1,1,28,1
1066,Kodagu PS-9,5,28.0,1,1,28,1
1067,Kodagu PS-10,5,28.0,1,1,28,1
1068,Chikkaballapura PS-1,5,29.0,1,1,29,1
1069,Chikkaballapura PS-2,5,29.0,1,1,29,1
1070,Chikkaballapura PS-3,5,29.0,1,1,29,1
1071,Chikkaballapura PS-4,5,29.0,1,1,29,1
1072,Chikkaballapura PS-5,5,29.0,1,1,29,1
1073,Chikkaballapura PS-6,5,29.0,1,1,29,1
1074,Chikkaballapura PS-7,5,29.0,1,1,29,1
1075,Chikkaballapura PS-8,5,29.0,1,1,29,1
1076,Chikkaballapura PS-9,5,29.0,1,1,29,1
1077,Chikkaballapura PS-10,5,29.0,1,1,29,1
1078,Chikkaballapura PS-11,5,29.0,1,1,29,1
1079,Chikkaballapura PS-12,5,29.0,1,1,29,1
1080,Chikkaballapura PS-13,5,29.0,1,1,29,1
1081,Chikkaballapura PS-14,5,29.0,1,1,29,1
1082,Chikkaballapura PS-15,5,29.0,1,1,29,1
1083,Chikkaballapura PS-16,5,29.0,1,1,29,1
1084,Chikkaballapura PS-17,5,29.0,1,1,29,1
1085,Chikkaballapura PS-18,5,29.0,1,1,29,1
1086,Chikkaballapura PS-19,5,29.0,1,1,29,1
1087,Chikkaballapura PS-20,5,29.0,1,1,29,1
1088,Chikkaballapura PS-21,5,29.0,1,1,29,1
1089,Chikkaballapura PS-22,5,29.0,1,1,29,1
1090,Chikkaballapura PS-23,5,29.0,1,1,29,1
1091,Chikkaballapura PS-24,5,29.0,1,1,29,1
1092,Ramanagara PS-1,5,30.0,1,1,30,1
1093,Ramanagara PS-2,5,30.0,1,1,30,1
1094,Ramanagara PS-3,5,30.0,1,1,30,1
1095,Ramanagara PS-4,5,30.0,1,1,30,1
1096,Ramanagara PS-5,5,30.0,1,1,30,1
1097,Ramanagara PS-6,5,30.0,1,1,30,1
1098,Ramanagara PS-7,5,30.0,1,1,30,1
1099,Ramanagara PS-8,5,30.0,1,1,30,1
1100,Ramanagara PS-9,5,30.0,1,1,30,1
1101,Ramanagara PS-10,5,30.0,1,1,30,1
1102,Ramanagara PS-11,5,30.0,1,1,30,1
1103,Ramanagara PS-12,5,30.0,1,1,30,1
1104,Ramanagara PS-13,5,30.0,1,1,30,1
1105,Ramanagara PS-14,5,30.0,1,1,30,1
1106,Ramanagara PS-15,5,30.0,1,1,30,1
1107,Ramanagara PS-16,5,30.0,1,1,30,1
1108,Ramanagara PS-17,5,30.0,1,1,30,1
1109,Ramanagara PS-18,5,30.0,1,1,30,1
1110,Vijayanagara PS-1,5,31.0,1,1,31,1
1111,Vijayanagara PS-2,5,31.0,1,1,31,1
1112,Vijayanagara PS-3,5,31.0,1,1,31,1
1113,Vijayanagara PS-4,5,31.0,1,1,31,1
1114,Vijayanagara PS-5,5,31.0,1,1,31,1
1115,Vijayanagara PS-6,5,31.0,1,1,31,1
1116,Vijayanagara PS-7,5,31.0,1,1,31,1
1117,Vijayanagara PS-8,5,31.0,1,1,31,1
1118,Vijayanagara PS-9,5,31.0,1,1,31,1
1119,Vijayanagara PS-10,5,31.0,1,1,31,1
1120,Vijayanagara PS-11,5,31.0,1,1,31,1
1121,Vijayanagara PS-12,5,31.0,1,1,31,1
1122,Vijayanagara PS-13,5,31.0,1,1,31,1
1123,Vijayanagara PS-14,5,31.0,1,1,31,1
1124,Vijayanagara PS-15,5,31.0,1,1,31,1
1125,Vijayanagara PS-16,5,31.0,1,1,31,1
1126,Vijayanagara PS-17,5,31.0,1,1,31,1
1127,Vijayanagara PS-18,5,31.0,1,1,31,1
1128,Vijayanagara PS-19,5,31.0,1,1,31,1
1129,Vijayanagara PS-20,5,31.0,1,1,31,1
1130,Vijayanagara PS-21,5,31.0,1,1,31,1
1131,Vijayanagara PS-22,5,31.0,1,1,31,1
1132,Vijayanagara PS-23,5,31.0,1,1,31,1
1133,Vijayanagara PS-24,5,31.0,1,1,31,1
1134,Vijayanagara PS-25,5,31.0,1,1,31,1
